data,4500,11350,27200,58750,89750,19600,20270,20900,22600,23400,24000,26700,29700,45900,63850,77500,65800,data_parsed
2024-09-21T00:00:01+00:00,-55.27,-62.07,-63.49,-61.09,-63.99,-49.56,-48.08,-61.95,-53.65,-40.28,-48.97,-46.38,-60.37,-42.4,-59.79,-51.99,-57.5,2024-09-21 00:00:01+00:00
2024-09-21T00:01:01+00:00,-55.3,-60.75,-62.08,-61.25,-65.59,-49.67,-48.25,-61.43,-53.52,-40.04,-48.94,-46.28,-61.08,-42.57,-59.61,-51.35,-56.32,2024-09-21 00:01:01+00:00
2024-09-21T00:02:01+00:00,-54.4,-60.87,-63.83,-60.88,-64.27,-49.46,-48.16,-62.43,-56.04,-39.93,-48.73,-46.35,-61.17,-42.83,-59.48,-50.77,-57.02,2024-09-21 00:02:01+00:00
2024-09-21T00:03:01+00:00,-54.76,-63.97,-64.92,-61.59,-64.44,-49.48,-48.61,-64.5,-57.08,-39.85,-48.87,-46.45,-61.76,-42.34,-59.37,-51.37,-59.47,2024-09-21 00:03:01+00:00
2024-09-21T00:04:01+00:00,-55.04,-64.02,-64.66,-61.66,-66.66,-49.61,-48.9,-64.89,-57.07,-40.1,-48.67,-46.39,-61.49,-42.33,-59.6,-50.45,-59.36,2024-09-21 00:04:01+00:00
2024-09-21T00:05:01+00:00,-54.12,-63.42,-63.36,-60.8,-64.66,-49.54,-48.8,-63.91,-57.01,-40.7,-48.74,-46.58,-60.1,-42.09,-59.24,-50.6,-57.94,2024-09-21 00:05:01+00:00
2024-09-21T00:06:01+00:00,-54.81,-63.48,-64.27,-61.48,-64.86,-49.36,-49.02,-64.03,-54.52,-41.32,-48.6,-46.38,-59.97,-41.75,-59.55,-50.71,-58.79,2024-09-21 00:06:01+00:00
2024-09-21T00:07:01+00:00,-55.68,-64.81,-65.29,-61.94,-65.99,-49.66,-49.09,-65.4,-54.62,-40.75,-48.57,-46.52,-60.61,-41.22,-59.75,-50.57,-60.16,2024-09-21 00:07:01+00:00
2024-09-21T00:08:01+00:00,-54.95,-63.46,-64.16,-61.44,-64.57,-48.27,-48.8,-64.23,-54.65,-39.88,-48.33,-46.53,-59.86,-40.42,-59.48,-51.07,-59.55,2024-09-21 00:08:01+00:00
2024-09-21T00:09:01+00:00,-54.98,-63.34,-64.24,-61.45,-64.04,-53.62,-48.66,-64.16,-54.51,-39.51,-48.44,-46.55,-60.71,-40.39,-59.82,-50.99,-59.66,2024-09-21 00:09:01+00:00
2024-09-21T00:10:01+00:00,-57.41,-64.33,-65.96,-62.03,-65.14,-53.71,-48.86,-65.11,-54.57,-39.75,-48.14,-46.43,-60.98,-40.3,-60.1,-51.31,-60.1,2024-09-21 00:10:01+00:00
2024-09-21T00:11:01+00:00,-57.17,-63.71,-64.27,-61.43,-63.99,-53.84,-48.94,-64.35,-54.45,-39.54,-47.93,-46.5,-60.48,-40.47,-59.95,-51.11,-58.75,2024-09-21 00:11:01+00:00
2024-09-21T00:12:01+00:00,-56.07,-62.4,-63.5,-61.91,-64.15,-54.05,-49.49,-65.09,-54.47,-39.5,-47.96,-46.32,-60.23,-40.26,-59.6,-51.35,-58.47,2024-09-21 00:12:01+00:00
2024-09-21T00:13:01+00:00,-56.11,-64.14,-65.15,-61.74,-64.58,-54.11,-49.28,-64.88,-54.46,-40.56,-48.11,-46.2,-59.85,-40.13,-59.6,-50.86,-59.78,2024-09-21 00:13:01+00:00
2024-09-21T00:14:01+00:00,-55.7,-63.2,-65.19,-61.62,-65.62,-53.99,-49.22,-63.61,-54.45,-41.22,-48.22,-46.16,-58.85,-41.04,-59.59,-50.84,-58.48,2024-09-21 00:14:01+00:00
2024-09-21T00:15:01+00:00,-56.02,-63.12,-64.56,-61.64,-65.38,-53.92,-49.07,-64.73,-54.37,-41.52,-48.39,-46.33,-59.52,-41.13,-59.82,-49.96,-59.95,2024-09-21 00:15:01+00:00
2024-09-21T00:16:01+00:00,-56.28,-63.34,-64.22,-61.51,-64.87,-53.8,-49.17,-64.6,-54.49,-40.94,-48.31,-46.23,-58.91,-40.67,-59.83,-50.16,-60.08,2024-09-21 00:16:01+00:00
2024-09-21T00:17:01+00:00,-56.11,-62.83,-64.63,-61.38,-64.99,-53.62,-48.77,-63.98,-54.58,-40.7,-47.96,-46.16,-58.64,-40.95,-59.9,-50.37,-56.85,2024-09-21 00:17:01+00:00
2024-09-21T00:18:01+00:00,-56.45,-63.34,-64.18,-61.67,-64.8,-53.75,-48.88,-63.97,-54.59,-39.88,-47.87,-46.53,-59.44,-40.77,-59.47,-50.82,-59.69,2024-09-21 00:18:01+00:00
2024-09-21T00:19:01+00:00,-56.51,-63.3,-65.34,-61.87,-63.51,-53.67,-49.1,-63.25,-54.49,-39.44,-47.9,-46.48,-59.38,-40.77,-59.99,-50.7,-59.4,2024-09-21 00:19:01+00:00
2024-09-21T00:20:01+00:00,-56.55,-62.65,-65.97,-61.99,-65.31,-53.42,-48.8,-63.68,-54.3,-39.51,-47.87,-46.47,-58.61,-40.8,-59.67,-52.36,-58.15,2024-09-21 00:20:01+00:00
2024-09-21T00:21:01+00:00,-57.46,-63.55,-63.55,-61.14,-64.42,-53.03,-48.62,-64.31,-54.38,-39.37,-47.95,-46.39,-58.76,-41.23,-59.57,-52.56,-57.66,2024-09-21 00:21:01+00:00
2024-09-21T00:22:01+00:00,-57.21,-63.55,-64.45,-61.49,-64.83,-52.88,-48.26,-64.72,-54.39,-39.17,-48.21,-46.31,-59.35,-41.89,-59.7,-52.66,-59.53,2024-09-21 00:22:01+00:00
2024-09-21T00:23:01+00:00,-51.28,-62.49,-63.11,-61.47,-63.74,-53.06,-48.17,-63.74,-53.91,-38.73,-47.97,-46.2,-59.44,-42.18,-59.78,-52.55,-58.0,2024-09-21 00:23:01+00:00
2024-09-21T00:24:01+00:00,-51.21,-63.1,-64.3,-61.54,-64.54,-53.19,-47.89,-63.97,-54.09,-38.64,-47.95,-46.47,-60.03,-42.36,-59.89,-52.4,-58.55,2024-09-21 00:24:01+00:00
2024-09-21T00:25:01+00:00,-51.42,-64.07,-64.83,-61.59,-65.53,-53.54,-48.15,-63.25,-54.04,-38.66,-47.98,-46.35,-60.68,-42.3,-59.78,-52.95,-59.09,2024-09-21 00:25:01+00:00
2024-09-21T00:26:01+00:00,-51.41,-63.63,-64.8,-61.79,-64.44,-53.68,-47.99,-64.5,-54.2,-39.02,-47.87,-46.6,-60.09,-42.14,-59.97,-53.03,-58.79,2024-09-21 00:26:01+00:00
2024-09-21T00:27:01+00:00,-51.47,-63.69,-64.25,-61.52,-65.59,-53.58,-48.11,-64.69,-54.19,-38.88,-47.28,-46.57,-60.07,-42.29,-59.76,-52.57,-59.77,2024-09-21 00:27:01+00:00
2024-09-21T00:28:01+00:00,-51.46,-63.81,-64.14,-61.22,-64.83,-53.66,-48.01,-63.56,-54.11,-38.75,-47.71,-46.54,-60.0,-42.79,-59.62,-52.77,-59.87,2024-09-21 00:28:01+00:00
2024-09-21T00:29:01+00:00,-51.46,-63.79,-64.48,-61.32,-63.22,-53.8,-48.12,-64.6,-54.08,-38.74,-47.85,-46.43,-59.9,-42.89,-59.61,-53.22,-59.67,2024-09-21 00:29:01+00:00
2024-09-21T00:30:01+00:00,-51.47,-63.46,-65.59,-61.58,-64.5,-53.88,-48.14,-63.94,-55.2,-38.61,-47.67,-46.43,-60.99,-43.21,-59.71,-52.91,-59.55,2024-09-21 00:30:01+00:00
2024-09-21T00:31:01+00:00,-51.33,-63.56,-63.75,-60.81,-64.2,-53.41,-48.22,-63.75,-55.38,-38.57,-47.8,-46.26,-60.81,-43.01,-60.03,-53.4,-59.39,2024-09-21 00:31:01+00:00
2024-09-21T00:32:01+00:00,-51.29,-63.44,-64.34,-61.05,-65.08,-53.39,-48.47,-64.19,-52.81,-38.82,-47.92,-46.43,-61.88,-42.83,-59.88,-55.06,-58.46,2024-09-21 00:32:01+00:00
2024-09-21T00:33:01+00:00,-51.21,-63.34,-64.37,-61.47,-64.36,-53.5,-48.66,-64.75,-52.84,-38.84,-48.13,-46.44,-62.51,-43.15,-60.1,-55.23,-59.47,2024-09-21 00:33:01+00:00
2024-09-21T00:34:01+00:00,-51.12,-63.27,-65.0,-61.67,-64.77,-50.37,-49.22,-64.51,-52.8,-38.55,-48.37,-46.43,-63.28,-43.4,-59.82,-55.63,-59.28,2024-09-21 00:34:01+00:00
2024-09-21T00:35:01+00:00,-51.14,-63.71,-64.49,-61.31,-63.49,-50.21,-49.37,-63.99,-53.78,-38.73,-48.2,-46.5,-63.23,-43.63,-59.82,-55.87,-59.67,2024-09-21 00:35:01+00:00
