data,4500,11350,27200,58750,89750,19600,20270,20900,22600,23400,24000,26700,29700,45900,63850,77500,65800
2024-08-20 00:00:01+00:00,-53.12,-64.77,-65.68,-61.26,-65.13,-45.36,-48.47,-60.89,-53.54,-35.75,-50.65,-48.77,-53.14,-53.98,-44.55,-34.3,-58.96
2024-08-20 00:01:01+00:00,-52.23,-64.76,-64.07,-61.23,-64.82,-45.38,-48.18,-61.22,-53.31,-35.26,-50.88,-48.75,-52.69,-53.36,-44.35,-34.81,-57.84
2024-08-20 00:02:01+00:00,-51.99,-64.63,-66.11,-61.21,-64.86,-45.48,-48.62,-61.78,-53.72,-35.22,-50.65,-48.92,-52.44,-53.88,-44.52,-34.9,-58.52
2024-08-20 00:03:01+00:00,-52.34,-63.1,-65.7,-61.48,-65.02,-45.44,-48.19,-60.76,-53.54,-34.8,-50.67,-48.81,-52.35,-54.48,-43.86,-34.93,-58.96
2024-08-20 00:04:01+00:00,-56.59,-63.31,-64.5,-61.53,-65.8,-45.46,-48.07,-61.27,-53.5,-34.46,-50.76,-48.62,-51.99,-54.24,-44.12,-34.31,-57.16
2024-08-20 00:05:01+00:00,-50.85,-63.95,-65.43,-61.0,-65.58,-45.53,-47.93,-60.75,-53.01,-34.0,-51.01,-48.62,-51.99,-53.35,-43.96,-34.14,-59.12
2024-08-20 00:06:01+00:00,-50.61,-62.84,-63.63,-61.2,-65.9,-45.43,-47.81,-61.26,-53.66,-34.06,-50.72,-48.68,-51.95,-53.87,-43.62,-33.92,-57.57
2024-08-20 00:07:01+00:00,-50.5,-62.74,-63.65,-61.28,-66.12,-45.48,-48.01,-60.34,-53.52,-34.65,-50.71,-48.67,-51.52,-51.37,-43.71,-34.33,-57.16
2024-08-20 00:08:01+00:00,-49.94,-63.08,-65.31,-61.58,-65.76,-45.46,-47.88,-60.9,-53.66,-34.75,-50.71,-49.02,-51.4,-51.31,-43.97,-34.76,-59.37
2024-08-20 00:09:01+00:00,-49.53,-63.27,-64.94,-61.65,-65.57,-45.5,-47.91,-61.39,-54.66,-34.16,-50.71,-49.03,-51.57,-50.55,-43.84,-35.05,-59.05
