data,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17
2024-08-25 00:10:01+00:00,-50.12,-61.14,-63.32,-55.18,-64.05,-44.21,-49.19,-61.26,-50.38,-45.0,-52.15,-49.55,-57.08,-42.9,-47.16,-37.54,-52.19
2024-08-25 00:11:01+00:00,-50.12,-62.07,-63.95,-55.28,-63.95,-44.06,-49.0,-61.48,-50.48,-43.9,-52.1,-49.65,-57.8,-43.56,-47.21,-36.29,-53.02
2024-08-25 00:12:01+00:00,-50.17,-60.63,-63.22,-54.52,-63.54,-44.12,-48.88,-60.62,-50.21,-43.38,-51.85,-49.86,-57.65,-43.2,-46.25,-35.75,-51.75
2024-08-25 00:13:01+00:00,-49.99,-60.93,-62.93,-54.91,-63.05,-44.16,-48.78,-60.81,-50.14,-45.04,-52.16,-49.75,-57.5,-42.54,-47.39,-36.0,-52.35
2024-08-25 00:14:01+00:00,-52.26,-65.31,-65.94,-55.45,-64.68,-44.23,-48.47,-63.19,-50.52,-46.99,-52.18,-49.73,-58.15,-41.91,-47.43,-36.76,-52.35
2024-08-25 00:15:01+00:00,-52.28,-60.97,-63.14,-54.57,-64.21,-44.14,-48.21,-60.98,-49.47,-47.89,-52.01,-49.55,-57.99,-41.44,-47.76,-38.05,-51.72
2024-08-25 00:16:01+00:00,-52.19,-60.96,-62.33,-54.77,-63.67,-44.07,-47.82,-60.61,-49.39,-48.6,-52.11,-49.65,-58.11,-41.65,-47.5,-38.85,-52.36
2024-08-25 00:17:01+00:00,-52.41,-63.28,-64.95,-55.08,-64.15,-44.29,-47.32,-62.86,-50.87,-47.25,-52.14,-49.7,-57.9,-41.76,-47.33,-39.59,-52.39
2024-08-25 00:18:01+00:00,-52.38,-60.38,-62.5,-54.68,-63.94,-43.96,-47.35,-60.7,-50.75,-45.22,-51.76,-49.61,-57.48,-41.52,-47.06,-41.47,-51.73
2024-08-25 00:19:01+00:00,-52.32,-60.56,-62.73,-54.3,-63.35,-44.26,-47.45,-60.95,-50.99,-43.4,-51.89,-49.57,-56.49,-41.14,-46.52,-42.43,-51.94
2024-08-25 00:20:01+00:00,-52.22,-64.95,-65.45,-54.9,-64.35,-43.93,-47.33,-63.2,-50.96,-42.39,-51.97,-49.61,-55.67,-41.37,-46.23,-42.46,-52.36
2024-08-25 00:21:01+00:00,-52.28,-58.54,-62.33,-55.66,-64.41,-44.09,-47.35,-60.54,-50.66,-42.17,-51.4,-49.14,-55.03,-41.46,-46.21,-41.49,-51.75
2024-08-25 00:22:01+00:00,-52.24,-60.93,-63.16,-55.59,-63.96,-44.22,-47.5,-60.59,-50.76,-41.67,-51.38,-48.95,-54.78,-41.34,-46.0,-40.36,-52.9
2024-08-25 00:23:01+00:00,-52.07,-64.19,-64.65,-55.78,-65.66,-44.35,-47.73,-63.11,-50.93,-40.75,-51.28,-49.08,-54.96,-41.08,-46.56,-40.69,-51.71
2024-08-25 00:24:01+00:00,-52.14,-59.85,-62.55,-54.8,-64.13,-44.2,-47.8,-60.43,-50.64,-40.81,-51.19,-49.2,-54.65,-40.84,-46.69,-40.88,-51.79
2024-08-25 00:25:01+00:00,-52.16,-60.17,-62.69,-55.09,-64.34,-44.14,-48.52,-60.6,-50.45,-40.43,-51.1,-49.28,-54.53,-40.74,-46.8,-40.9,-52.03
2024-08-25 00:26:01+00:00,-52.19,-64.61,-65.67,-56.33,-66.19,-44.25,-48.5,-63.32,-50.45,-41.04,-51.28,-49.4,-54.51,-41.41,-46.27,-39.84,-51.83
2024-08-25 00:27:01+00:00,-50.95,-60.7,-62.59,-56.57,-62.95,-44.36,-48.4,-60.67,-50.29,-41.89,-50.67,-48.89,-54.03,-41.43,-46.77,-39.03,-51.6
2024-08-25 00:28:01+00:00,-50.92,-60.76,-62.59,-56.02,-64.04,-44.29,-48.79,-59.06,-50.21,-43.3,-50.9,-48.38,-54.1,-41.19,-46.78,-38.82,-51.78
2024-08-25 00:29:01+00:00,-50.58,-62.76,-64.34,-56.01,-64.68,-44.23,-48.54,-59.74,-49.73,-44.97,-50.9,-48.34,-54.77,-40.75,-47.09,-38.33,-51.71
2024-08-25 00:30:01+00:00,-50.89,-60.79,-62.8,-55.56,-64.14,-44.1,-47.76,-58.69,-49.9,-45.31,-51.0,-48.1,-55.6,-40.97,-47.05,-37.83,-52.47
2024-08-25 00:31:01+00:00,-50.35,-60.82,-63.38,-55.6,-63.71,-44.17,-47.25,-59.74,-50.15,-44.82,-51.09,-48.14,-55.58,-41.47,-47.37,-36.77,-52.3
2024-08-25 00:32:01+00:00,-49.73,-64.2,-65.84,-55.54,-65.26,-44.04,-46.82,-60.73,-51.23,-44.54,-51.06,-48.34,-55.41,-41.76,-46.74,-36.71,-52.5
2024-08-25 00:33:01+00:00,-49.72,-59.8,-62.19,-55.14,-64.32,-44.11,-47.11,-59.22,-51.28,-43.91,-51.27,-48.38,-55.98,-42.53,-46.71,-36.51,-51.63
2024-08-25 00:34:01+00:00,-49.61,-60.32,-62.06,-55.2,-64.09,-44.07,-47.34,-59.01,-51.12,-44.74,-51.16,-48.45,-56.41,-43.8,-46.9,-37.23,-51.72
2024-08-25 00:35:02+00:00,-50.19,-64.31,-65.45,-56.0,-66.0,-50.79,-47.63,-59.94,-51.34,-44.27,-50.81,-48.46,-56.62,-43.16,-47.11,-37.38,-51.79
2024-08-25 00:36:01+00:00,-49.94,-60.92,-63.44,-55.22,-63.68,-50.53,-47.57,-59.27,-50.77,-42.66,-50.39,-48.62,-56.63,-42.35,-47.53,-37.51,-51.75
2024-08-25 00:37:01+00:00,-50.15,-61.08,-63.79,-55.81,-64.93,-50.18,-47.58,-59.5,-49.8,-41.67,-50.47,-48.74,-56.49,-41.29,-47.39,-38.65,-51.92
2024-08-25 00:38:01+00:00,-50.21,-60.61,-62.69,-55.84,-63.69,-50.34,-47.79,-59.25,-50.04,-42.32,-50.5,-48.36,-56.48,-41.49,-47.64,-40.54,-51.86
2024-08-25 00:39:01+00:00,-50.6,-62.11,-63.62,-56.05,-64.73,-50.46,-47.98,-61.27,-50.99,-42.59,-50.72,-48.18,-57.03,-42.45,-47.53,-40.47,-51.85
2024-08-25 00:40:01+00:00,-50.83,-61.9,-63.48,-56.1,-63.48,-50.39,-48.09,-59.63,-51.72,-42.21,-50.58,-48.36,-57.46,-42.39,-47.63,-39.93,-51.89
2024-08-25 00:41:01+00:00,-50.8,-61.58,-63.59,-55.63,-63.93,-50.45,-48.33,-59.75,-51.83,-42.53,-50.26,-48.23,-57.59,-41.4,-47.74,-40.27,-51.81
2024-08-25 00:42:01+00:00,-50.79,-63.84,-65.47,-56.38,-65.11,-50.45,-48.34,-60.52,-50.75,-42.55,-50.26,-48.46,-57.58,-40.35,-47.56,-40.43,-51.87
2024-08-25 00:43:01+00:00,-50.9,-61.06,-63.69,-56.17,-63.7,-50.04,-48.11,-59.44,-50.86,-42.45,-50.2,-48.58,-57.48,-39.69,-47.54,-38.88,-51.87
2024-08-25 00:44:01+00:00,-52.7,-61.73,-63.22,-56.32,-63.27,-49.9,-48.2,-59.22,-50.71,-42.71,-50.3,-48.61,-57.97,-39.11,-47.11,-39.02,-58.12
2024-08-25 00:45:01+00:00,-52.55,-64.33,-66.11,-56.55,-64.04,-49.77,-48.59,-60.43,-51.93,-43.63,-50.47,-48.47,-59.5,-38.64,-46.67,-40.2,-58.03
2024-08-25 00:46:01+00:00,-52.38,-61.47,-62.91,-55.64,-64.45,-49.92,-48.73,-59.77,-51.54,-42.19,-50.11,-48.48,-60.52,-38.79,-46.4,-39.95,-58.04
2024-08-25 00:47:01+00:00,-52.41,-61.13,-63.17,-55.3,-63.47,-50.25,-48.41,-59.4,-50.11,-41.09,-50.08,-48.57,-59.86,-38.79,-45.85,-39.38,-57.83
2024-08-25 00:48:01+00:00,-52.22,-61.98,-63.66,-55.13,-63.4,-50.54,-48.07,-59.66,-50.32,-40.3,-50.15,-48.64,-59.27,-38.77,-45.58,-38.37,-58.21
2024-08-25 00:49:01+00:00,-52.22,-65.42,-66.25,-55.88,-65.43,-50.62,-48.22,-60.99,-50.0,-40.91,-50.29,-49.0,-59.87,-39.41,-45.35,-38.52,-58.34
2024-08-25 00:50:01+00:00,-52.34,-61.08,-63.54,-54.85,-63.61,-50.46,-48.79,-59.29,-49.38,-41.26,-50.25,-48.65,-59.42,-39.56,-45.3,-38.41,-58.11
2024-08-25 00:51:01+00:00,-52.31,-60.05,-62.97,-55.17,-63.63,-50.28,-48.93,-59.26,-49.38,-41.03,-50.37,-48.69,-59.61,-39.65,-45.57,-38.68,-57.89
2024-08-25 00:52:01+00:00,-52.29,-62.26,-63.98,-55.52,-64.5,-50.16,-49.14,-60.08,-50.13,-40.5,-50.31,-48.5,-59.18,-40.0,-45.67,-38.7,-58.27
2024-08-25 00:53:01+00:00,-52.23,-60.91,-63.1,-55.94,-63.83,-50.35,-48.48,-59.32,-49.13,-40.6,-50.19,-48.61,-58.58,-39.75,-45.68,-38.67,-57.7
2024-08-25 00:54:01+00:00,-52.38,-61.07,-63.51,-56.1,-63.86,-50.59,-48.24,-59.23,-49.31,-39.44,-50.38,-48.59,-58.56,-39.22,-45.83,-38.59,-57.9
2024-08-25 00:55:01+00:00,-52.39,-64.76,-66.19,-56.19,-64.77,-50.85,-48.15,-60.61,-49.52,-39.19,-49.94,-48.73,-59.18,-38.91,-45.77,-38.0,-57.86
2024-08-25 00:56:01+00:00,-51.28,-60.84,-62.82,-55.7,-63.88,-48.97,-47.85,-58.99,-49.46,-39.36,-50.12,-48.71,-58.58,-38.4,-45.4,-37.41,-57.93
2024-08-25 00:57:01+00:00,-51.43,-60.68,-62.79,-55.95,-64.05,-48.7,-47.57,-59.2,-49.43,-39.49,-49.88,-48.68,-58.32,-38.24,-45.14,-36.75,-57.97
2024-08-25 00:58:01+00:00,-51.09,-64.81,-66.39,-56.47,-65.33,-43.82,-48.02,-63.02,-49.49,-39.95,-49.88,-48.89,-59.36,-38.43,-44.78,-37.23,-58.28
2024-08-25 00:59:01+00:00,-50.9,-60.67,-63.06,-55.67,-64.84,-43.79,-47.78,-59.29,-50.33,-39.84,-50.05,-49.17,-59.03,-38.12,-44.65,-37.35,-58.16
2024-08-25 01:00:01+00:00,-50.82,-61.08,-63.26,-55.69,-63.75,-43.91,-49.11,-59.51,-49.09,-40.25,-50.01,-49.51,-58.76,-37.79,-44.78,-37.23,-58.44
2024-08-25 01:01:01+00:00,-50.7,-62.08,-64.17,-56.33,-63.99,-44.06,-47.62,-59.72,-48.63,-40.87,-49.76,-49.57,-58.16,-37.56,-45.08,-37.65,-58.47
2024-08-25 01:02:01+00:00,-50.65,-60.49,-63.12,-56.53,-62.75,-44.12,-47.53,-59.6,-50.75,-40.88,-49.59,-49.09,-58.27,-38.04,-44.86,-38.37,-58.36
2024-08-25 01:03:01+00:00,-49.45,-60.21,-63.05,-56.63,-63.4,-43.79,-47.12,-59.26,-50.83,-40.83,-49.51,-49.25,-58.0,-37.86,-44.67,-38.76,-58.13
2024-08-25 01:04:01+00:00,-50.31,-61.14,-63.0,-56.29,-63.02,-43.9,-46.81,-59.07,-50.97,-41.67,-49.43,-48.91,-58.15,-37.83,-44.72,-38.48,-57.86
2024-08-25 01:05:01+00:00,-50.4,-60.51,-63.2,-55.89,-64.69,-43.91,-46.93,-58.7,-50.68,-41.57,-49.92,-48.63,-58.28,-37.94,-44.62,-38.49,-58.11
2024-08-25 01:06:01+00:00,-50.13,-60.62,-63.04,-55.25,-64.52,-44.03,-46.91,-60.37,-49.29,-41.38,-49.87,-48.53,-57.93,-38.3,-44.55,-38.83,-57.62
2024-08-25 01:07:01+00:00,-50.5,-60.87,-63.27,-55.75,-64.3,-44.1,-47.05,-59.17,-49.91,-42.12,-49.94,-48.43,-57.72,-37.98,-44.47,-39.74,-58.1
2024-08-25 01:08:01+00:00,-50.42,-62.58,-65.22,-55.57,-65.0,-43.95,-47.68,-60.07,-49.89,-41.36,-49.9,-48.23,-57.08,-38.02,-44.58,-39.37,-58.01
2024-08-25 01:09:01+00:00,-50.4,-60.27,-63.22,-54.89,-63.68,-43.95,-48.65,-58.99,-49.47,-40.18,-49.68,-48.38,-56.75,-38.09,-44.17,-39.38,-57.88
2024-08-25 01:10:01+00:00,-51.07,-60.21,-63.23,-55.31,-63.88,-44.02,-48.74,-60.21,-49.55,-40.06,-49.44,-48.18,-56.45,-38.57,-44.73,-39.83,-57.98
2024-08-25 01:11:01+00:00,-52.68,-64.42,-66.67,-56.16,-65.7,-44.01,-48.71,-63.06,-49.68,-40.78,-49.53,-48.4,-56.88,-38.55,-44.88,-40.22,-58.39
2024-08-25 01:12:01+00:00,-52.38,-60.31,-63.1,-55.61,-63.96,-44.11,-48.98,-60.9,-49.34,-41.5,-49.65,-48.49,-56.2,-39.1,-44.63,-39.69,-57.97
2024-08-25 01:13:01+00:00,-52.31,-59.86,-63.18,-54.91,-63.74,-44.08,-49.04,-59.04,-49.58,-42.59,-49.69,-48.29,-56.22,-39.18,-44.24,-38.42,-57.7
2024-08-25 01:14:01+00:00,-52.54,-64.58,-66.42,-55.57,-65.07,-44.13,-48.79,-60.58,-49.54,-42.81,-49.57,-48.47,-57.17,-38.99,-44.14,-37.72,-58.62
2024-08-25 01:15:01+00:00,-52.5,-60.36,-62.78,-54.84,-64.29,-44.32,-48.65,-59.36,-49.87,-42.49,-49.46,-48.12,-57.23,-39.21,-43.99,-37.68,-57.99
2024-08-25 01:16:01+00:00,-52.59,-59.31,-62.39,-54.64,-64.38,-44.4,-47.97,-59.04,-50.07,-41.81,-49.37,-48.04,-57.36,-39.29,-43.67,-38.13,-57.62
2024-08-25 01:17:01+00:00,-52.77,-63.96,-66.45,-54.71,-65.15,-44.11,-48.36,-63.2,-50.39,-41.33,-49.26,-48.1,-57.72,-39.07,-43.91,-37.66,-58.32
2024-08-25 01:18:01+00:00,-52.6,-59.81,-62.78,-54.75,-64.06,-44.12,-48.24,-60.73,-50.15,-41.12,-49.42,-48.1,-57.34,-39.44,-43.74,-37.05,-57.9
2024-08-25 01:19:01+00:00,-52.62,-60.28,-62.79,-55.23,-63.85,-44.38,-48.15,-58.72,-50.23,-41.51,-49.32,-48.47,-56.94,-39.81,-43.67,-36.51,-58.04
2024-08-25 01:20:01+00:00,-52.83,-61.28,-64.2,-55.29,-63.82,-44.64,-48.08,-59.56,-50.38,-41.77,-49.46,-48.45,-56.53,-40.41,-44.09,-36.01,-58.35
2024-08-25 01:21:01+00:00,-52.61,-59.52,-62.59,-54.9,-64.38,-44.65,-48.67,-58.98,-50.19,-41.86,-49.75,-48.46,-56.3,-40.28,-44.01,-36.55,-57.85
2024-08-25 01:22:01+00:00,-52.79,-59.41,-62.61,-54.84,-63.91,-44.73,-49.01,-58.9,-50.04,-42.02,-49.82,-48.56,-56.34,-40.21,-43.83,-36.15,-58.1
2024-08-25 01:23:01+00:00,-51.71,-60.62,-63.09,-54.76,-63.52,-44.68,-49.19,-59.43,-50.22,-42.27,-49.94,-48.88,-56.09,-39.64,-43.37,-35.5,-58.37
2024-08-25 01:24:01+00:00,-51.54,-59.28,-62.11,-54.47,-64.32,-44.54,-49.11,-59.14,-50.67,-43.08,-49.75,-48.92,-55.92,-40.11,-43.46,-35.17,-57.52
2024-08-25 01:25:01+00:00,-51.48,-60.17,-62.98,-54.78,-63.87,-44.53,-49.29,-59.3,-50.61,-44.2,-49.85,-48.97,-56.08,-40.54,-43.27,-35.69,-57.97
2024-08-25 01:26:01+00:00,-51.13,-60.78,-63.29,-54.96,-63.87,-44.54,-49.28,-59.28,-50.74,-44.0,-49.44,-48.63,-56.12,-41.14,-43.3,-35.95,-58.06
2024-08-25 01:27:01+00:00,-50.94,-63.47,-65.65,-55.93,-66.34,-44.45,-49.51,-60.57,-50.95,-43.98,-49.44,-48.54,-56.69,-41.28,-43.28,-36.25,-57.8
2024-08-25 01:28:01+00:00,-50.87,-60.45,-63.16,-55.23,-63.43,-44.72,-49.33,-59.27,-50.59,-44.24,-49.46,-48.59,-56.8,-41.07,-43.04,-36.25,-58.25
2024-08-25 01:29:01+00:00,-50.93,-60.33,-63.39,-55.54,-64.0,-44.65,-49.53,-59.24,-50.79,-44.75,-49.44,-48.66,-56.64,-41.37,-43.23,-36.75,-58.19
2024-08-25 01:30:01+00:00,-50.99,-64.45,-66.27,-55.47,-65.8,-44.62,-49.67,-62.97,-50.97,-43.99,-49.51,-48.74,-56.44,-40.76,-43.12,-37.44,-58.39
2024-08-25 01:31:01+00:00,-50.9,-59.73,-62.18,-55.1,-63.29,-44.72,-49.5,-60.28,-50.66,-42.72,-49.51,-48.32,-56.37,-40.15,-43.02,-39.13,-57.58
2024-08-25 01:32:01+00:00,-50.92,-60.19,-63.27,-54.98,-62.9,-44.78,-49.59,-60.84,-49.58,-42.08,-49.22,-48.45,-56.11,-40.1,-42.78,-38.99,-58.27
2024-08-25 01:33:01+00:00,-50.57,-64.42,-66.63,-55.33,-65.7,-44.63,-49.7,-62.76,-49.73,-42.31,-49.42,-48.63,-56.54,-40.72,-42.43,-38.22,-55.31
2024-08-25 01:34:01+00:00,-50.24,-60.4,-63.32,-55.11,-63.71,-44.53,-49.52,-59.17,-49.5,-43.15,-49.19,-48.28,-56.48,-41.71,-42.17,-38.64,-58.25
2024-08-25 01:35:01+00:00,-50.32,-60.21,-62.94,-54.63,-63.69,-44.47,-49.53,-61.19,-49.57,-43.84,-49.17,-47.89,-56.53,-41.62,-42.1,-39.61,-58.23
2024-08-25 01:36:01+00:00,-50.51,-64.86,-66.36,-55.02,-66.44,-44.55,-49.33,-63.01,-49.77,-44.31,-49.1,-48.05,-56.69,-41.89,-41.91,-40.32,-58.59
2024-08-25 01:37:02+00:00,-51.59,-60.15,-63.08,-54.46,-63.73,-44.35,-49.1,-61.16,-49.4,-44.36,-48.95,-47.9,-56.35,-42.18,-42.22,-41.75,-57.55
2024-08-25 01:38:01+00:00,-51.2,-60.93,-63.0,-53.92,-63.36,-44.52,-48.69,-60.24,-49.78,-43.49,-49.1,-47.8,-56.13,-42.64,-42.04,-41.27,-57.52
2024-08-25 01:39:01+00:00,-51.57,-64.24,-66.14,-54.8,-65.5,-44.22,-49.27,-59.77,-49.65,-43.24,-49.07,-47.71,-55.86,-43.96,-42.14,-40.78,-58.64
2024-08-25 01:40:01+00:00,-51.24,-60.29,-63.12,-54.06,-64.01,-44.32,-49.82,-58.78,-49.47,-42.69,-48.89,-47.73,-55.38,-45.13,-42.07,-40.35,-58.32
2024-08-25 01:41:01+00:00,-52.27,-60.19,-62.77,-53.94,-63.17,-44.16,-49.6,-58.76,-49.61,-42.83,-49.0,-47.93,-55.62,-45.73,-42.41,-39.1,-58.45
2024-08-25 01:42:01+00:00,-52.54,-64.93,-66.21,-54.02,-65.05,-44.3,-49.41,-60.31,-49.72,-42.46,-48.94,-47.85,-55.96,-46.31,-42.48,-37.97,-58.82
2024-08-25 01:43:01+00:00,-52.29,-60.61,-63.37,-54.92,-63.72,-44.4,-48.45,-59.14,-49.55,-41.39,-48.94,-47.8,-55.62,-45.76,-42.67,-37.8,-58.44
2024-08-25 01:44:01+00:00,-52.37,-59.87,-63.01,-54.68,-63.1,-44.47,-47.74,-58.71,-49.56,-40.99,-48.8,-47.82,-55.44,-45.56,-42.4,-37.59,-58.24
2024-08-25 01:45:01+00:00,-52.45,-65.66,-66.53,-54.67,-65.07,-44.44,-47.97,-59.09,-49.1,-41.21,-48.99,-48.07,-55.41,-46.12,-42.08,-37.03,-58.48
2024-08-25 01:46:01+00:00,-52.49,-58.84,-62.53,-54.59,-63.95,-44.44,-48.35,-60.87,-48.77,-41.91,-48.96,-47.86,-55.06,-45.46,-42.45,-37.06,-57.86
2024-08-25 01:47:01+00:00,-51.33,-60.38,-63.32,-54.99,-63.8,-44.66,-48.64,-59.97,-50.13,-42.65,-48.75,-47.85,-54.75,-45.33,-42.21,-36.88,-58.49
2024-08-25 01:48:01+00:00,-51.39,-64.31,-66.27,-55.51,-65.35,-44.39,-48.36,-60.36,-49.81,-43.02,-48.44,-48.11,-54.83,-44.96,-42.49,-37.04,-58.65
2024-08-25 01:49:01+00:00,-50.96,-60.34,-63.28,-54.98,-63.74,-44.58,-48.11,-61.13,-50.08,-43.78,-48.3,-47.84,-54.84,-45.35,-42.6,-37.67,-58.33
2024-08-25 01:50:01+00:00,-51.04,-59.84,-62.94,-54.63,-64.61,-44.58,-47.91,-60.68,-50.74,-44.14,-48.32,-48.11,-54.64,-44.74,-42.64,-37.17,-58.17
2024-08-25 01:51:01+00:00,-50.88,-61.78,-63.73,-54.61,-64.93,-44.41,-48.04,-61.88,-49.64,-44.26,-48.62,-47.76,-54.71,-44.06,-42.82,-37.28,-58.46
2024-08-25 01:52:01+00:00,-50.77,-60.4,-63.13,-54.75,-64.8,-44.34,-47.8,-61.49,-50.14,-43.99,-48.53,-47.69,-55.1,-44.06,-42.69,-37.17,-58.82
2024-08-25 01:53:01+00:00,-50.71,-59.72,-62.17,-53.75,-65.07,-44.34,-47.33,-61.33,-49.57,-44.63,-48.63,-47.74,-55.11,-44.5,-43.04,-37.09,-59.01
2024-08-25 01:54:01+00:00,-50.96,-60.24,-62.69,-53.71,-64.21,-44.43,-46.75,-61.05,-49.55,-43.99,-48.54,-47.54,-55.89,-43.58,-42.98,-36.87,-59.18
2024-08-25 01:55:01+00:00,-51.2,-64.05,-66.02,-53.89,-65.29,-44.48,-45.98,-63.05,-49.77,-44.3,-48.54,-47.44,-56.03,-43.26,-42.79,-36.35,-58.93
2024-08-25 01:56:01+00:00,-50.81,-60.21,-62.67,-53.89,-64.46,-44.61,-46.06,-61.18,-50.63,-43.83,-48.37,-47.1,-55.98,-43.49,-43.35,-35.71,-59.05
2024-08-25 01:57:01+00:00,-50.97,-60.28,-62.89,-54.52,-63.19,-44.48,-46.2,-61.0,-49.98,-44.24,-48.42,-47.22,-56.07,-43.56,-42.81,-35.4,-58.98
2024-08-25 01:58:01+00:00,-51.07,-62.96,-66.12,-54.35,-64.82,-44.39,-46.33,-62.71,-49.73,-44.2,-48.53,-47.26,-55.92,-45.05,-43.31,-35.17,-58.54
2024-08-25 01:59:01+00:00,-51.19,-63.21,-65.9,-54.28,-64.59,-44.22,-46.77,-59.44,-49.88,-44.91,-48.61,-47.41,-55.64,-45.6,-43.34,-35.67,-59.04
2024-08-25 02:00:01+00:00,-51.02,-64.53,-66.13,-54.37,-64.82,-44.38,-47.19,-59.67,-50.52,-45.08,-48.38,-47.47,-55.24,-45.51,-43.21,-36.28,-59.22
2024-08-25 02:01:01+00:00,-51.47,-64.15,-66.35,-55.57,-64.49,-44.33,-47.48,-59.76,-50.55,-43.56,-48.58,-47.62,-55.69,-45.59,-43.06,-36.95,-59.23
2024-08-25 02:02:01+00:00,-51.02,-64.69,-66.37,-55.03,-65.19,-45.42,-47.44,-59.74,-50.49,-43.14,-48.58,-47.53,-56.06,-44.46,-43.6,-37.01,-58.99
2024-08-25 02:03:01+00:00,-51.04,-65.3,-66.58,-55.14,-65.16,-51.35,-47.25,-59.88,-50.63,-43.74,-48.73,-47.53,-56.56,-43.48,-43.84,-38.27,-59.3
2024-08-25 02:04:01+00:00,-51.03,-65.15,-66.64,-55.26,-65.17,-51.31,-47.27,-59.73,-50.24,-43.58,-49.0,-47.37,-56.88,-43.27,-43.65,-38.14,-59.16
2024-08-25 02:05:01+00:00,-50.65,-63.72,-64.85,-55.45,-64.9,-51.2,-47.37,-59.04,-50.6,-43.36,-48.9,-47.26,-57.11,-42.92,-43.8,-37.82,-58.32
2024-08-25 02:06:01+00:00,-50.56,-63.65,-66.2,-55.32,-64.95,-51.15,-48.17,-59.6,-51.29,-42.67,-49.16,-47.22,-57.17,-42.89,-43.95,-37.45,-57.64
2024-08-25 02:07:01+00:00,-50.94,-63.94,-66.76,-54.9,-64.35,-51.16,-48.17,-59.73,-50.05,-42.99,-48.93,-47.05,-56.62,-43.18,-44.16,-36.63,-58.49
2024-08-25 02:08:01+00:00,-51.02,-64.09,-66.59,-54.85,-64.39,-50.95,-47.96,-59.82,-50.39,-43.79,-48.96,-46.83,-56.1,-43.14,-44.54,-36.49,-58.98
2024-08-25 02:09:01+00:00,-50.9,-64.52,-66.46,-54.49,-66.29,-50.8,-47.82,-59.73,-50.9,-44.14,-48.69,-46.77,-56.31,-43.06,-44.8,-37.1,-58.86
2024-08-25 02:10:01+00:00,-50.63,-64.02,-66.59,-55.01,-64.94,-50.7,-48.06,-59.91,-50.9,-44.11,-48.71,-46.86,-56.58,-41.66,-44.69,-36.88,-58.86
2024-08-25 02:11:01+00:00,-50.73,-62.72,-64.64,-54.6,-65.03,-50.35,-47.89,-59.5,-52.03,-43.59,-48.84,-47.12,-56.78,-41.45,-44.62,-36.15,-57.52
2024-08-25 02:12:01+00:00,-50.9,-60.01,-61.71,-54.49,-65.13,-50.08,-47.89,-58.56,-50.36,-43.29,-48.35,-47.36,-56.8,-41.64,-44.53,-36.47,-58.15
2024-08-25 02:13:02+00:00,-50.89,-60.8,-62.65,-54.41,-64.38,-49.98,-48.01,-58.63,-50.94,-42.33,-48.57,-47.53,-57.11,-42.24,-44.22,-36.22,-58.77
2024-08-25 02:14:01+00:00,-50.92,-59.92,-63.22,-54.59,-63.11,-49.86,-48.32,-58.64,-50.78,-41.39,-48.41,-47.73,-56.68,-42.45,-44.01,-35.98,-58.85
