data,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17
2024-08-04 09:25:01+00:00,-46.82,-55.41,-66.48,-47.77,-65.79,-44.66,-54.25,-51.45,-51.57,-43.48,-50.52,-50.63,-58.63,-45.82,-54.12,-61.08,-56.49
2024-08-04 09:26:01+00:00,-46.03,-55.66,-66.49,-47.63,-66.61,-44.65,-54.52,-51.39,-51.5,-43.65,-50.76,-50.54,-58.57,-46.1,-54.28,-60.53,-51.78
2024-08-04 09:27:01+00:00,-46.21,-55.25,-66.75,-47.52,-65.91,-44.67,-54.54,-51.44,-51.52,-43.43,-50.7,-50.67,-57.34,-46.17,-54.34,-60.88,-56.52
2024-08-04 09:28:01+00:00,-46.2,-55.43,-66.91,-47.19,-66.6,-44.69,-54.48,-51.49,-51.64,-43.59,-50.52,-50.6,-58.02,-45.98,-54.42,-61.05,-56.54
2024-08-04 09:29:01+00:00,-46.93,-56.12,-67.03,-47.5,-65.8,-44.58,-54.45,-51.37,-51.81,-43.4,-50.46,-50.58,-57.53,-46.11,-54.02,-60.88,-56.43
2024-08-04 09:30:01+00:00,-44.99,-56.46,-67.17,-47.85,-65.84,-50.45,-54.31,-51.45,-50.99,-43.48,-50.44,-50.58,-57.71,-46.26,-54.25,-60.75,-56.47
2024-08-04 09:31:01+00:00,-46.23,-56.9,-68.05,-47.65,-66.33,-51.38,-54.27,-51.01,-50.77,-43.43,-50.58,-50.57,-57.57,-46.11,-54.19,-60.41,-56.33
2024-08-04 09:32:01+00:00,-45.12,-56.75,-68.75,-48.75,-66.61,-51.36,-54.41,-51.02,-50.7,-43.49,-50.55,-50.43,-57.57,-46.41,-54.2,-61.09,-56.15
2024-08-04 09:33:01+00:00,-49.25,-57.34,-68.6,-47.6,-66.67,-51.58,-54.26,-51.04,-50.88,-43.42,-50.6,-50.67,-57.39,-46.44,-54.07,-60.77,-58.01
2024-08-04 09:34:01+00:00,-44.62,-58.73,-68.71,-48.17,-65.81,-51.61,-54.82,-51.07,-49.46,-43.36,-50.53,-50.55,-53.77,-46.38,-54.32,-61.05,-55.12
2024-08-04 09:35:01+00:00,-44.29,-56.64,-67.73,-47.9,-65.64,-51.44,-54.69,-50.99,-49.41,-43.39,-50.36,-50.46,-52.54,-46.31,-54.18,-60.31,-55.22
2024-08-04 09:36:01+00:00,-45.17,-56.36,-67.63,-47.75,-67.52,-51.27,-54.56,-51.21,-49.38,-43.15,-50.19,-50.61,-52.74,-46.34,-53.97,-60.73,-55.46
2024-08-04 09:37:01+00:00,-49.04,-57.74,-65.62,-48.58,-67.27,-51.31,-54.75,-51.12,-49.48,-43.09,-50.2,-50.61,-54.43,-46.34,-54.2,-61.18,-58.17
2024-08-04 09:38:01+00:00,-49.27,-57.55,-65.52,-50.12,-66.11,-51.15,-54.59,-51.14,-49.59,-43.2,-50.33,-50.72,-53.99,-46.11,-53.91,-60.86,-58.17
2024-08-04 09:39:01+00:00,-48.67,-57.42,-65.65,-52.5,-66.71,-51.37,-54.84,-50.9,-49.62,-43.18,-51.45,-50.8,-53.52,-46.41,-53.94,-61.14,-57.71
2024-08-04 09:40:01+00:00,-48.66,-57.18,-68.42,-50.52,-67.44,-51.11,-54.84,-50.85,-49.44,-43.22,-50.45,-50.68,-49.55,-46.06,-53.61,-61.17,-57.88
2024-08-04 09:41:01+00:00,-48.05,-58.43,-67.77,-51.16,-65.77,-51.3,-54.99,-51.15,-49.66,-43.38,-50.09,-50.68,-49.35,-45.84,-54.12,-62.07,-58.32
2024-08-04 09:42:01+00:00,-48.11,-59.1,-68.48,-49.96,-66.33,-51.29,-55.19,-51.09,-49.53,-43.47,-50.67,-50.71,-50.63,-45.1,-53.74,-60.58,-58.29
2024-08-04 09:43:01+00:00,-48.29,-57.33,-66.95,-49.96,-66.17,-51.85,-55.72,-51.4,-49.58,-43.54,-50.35,-50.43,-52.83,-43.49,-54.15,-53.91,-56.75
2024-08-04 09:44:01+00:00,-48.63,-56.35,-68.25,-48.21,-66.79,-52.36,-54.89,-51.56,-49.39,-43.36,-50.02,-50.2,-54.66,-42.29,-53.81,-48.46,-57.7
2024-08-04 09:45:01+00:00,-48.01,-56.6,-67.96,-49.41,-66.64,-52.54,-54.46,-51.61,-50.26,-43.21,-50.31,-49.76,-55.16,-41.5,-53.63,-47.17,-57.95
2024-08-04 09:46:01+00:00,-48.26,-56.11,-68.14,-49.87,-67.65,-52.98,-54.58,-51.56,-50.2,-42.98,-50.17,-50.08,-55.49,-41.45,-53.62,-46.93,-58.1
2024-08-04 09:47:01+00:00,-48.23,-57.29,-68.86,-50.52,-67.26,-52.76,-54.42,-51.59,-50.36,-42.9,-49.91,-49.94,-55.52,-41.33,-53.54,-47.19,-58.17
2024-08-04 09:48:01+00:00,-48.44,-57.13,-68.87,-51.1,-65.58,-52.65,-54.65,-51.68,-50.12,-42.82,-50.28,-49.95,-58.61,-41.34,-53.88,-47.16,-58.19
2024-08-04 09:49:01+00:00,-47.75,-57.59,-68.89,-50.49,-65.64,-52.8,-54.79,-51.43,-51.75,-43.01,-49.87,-50.13,-58.8,-41.41,-53.5,-47.18,-58.27
2024-08-04 09:50:01+00:00,-48.78,-58.1,-68.94,-48.78,-66.42,-52.73,-54.61,-51.41,-51.45,-42.96,-49.99,-49.98,-58.75,-41.4,-53.53,-47.2,-58.01
2024-08-04 09:51:01+00:00,-48.86,-57.52,-69.0,-48.81,-66.29,-52.73,-55.06,-51.03,-51.52,-42.94,-50.02,-50.05,-58.93,-41.32,-53.72,-46.83,-58.2
2024-08-04 09:52:01+00:00,-48.05,-56.07,-69.04,-48.97,-65.48,-50.07,-54.97,-50.88,-51.04,-42.78,-49.92,-49.93,-50.56,-41.3,-53.35,-46.7,-58.29
2024-08-04 09:53:01+00:00,-48.4,-55.9,-69.05,-48.07,-66.59,-49.87,-54.65,-50.95,-51.11,-42.73,-49.93,-50.06,-49.09,-41.22,-53.28,-46.7,-57.84
2024-08-04 09:54:01+00:00,-48.61,-56.34,-68.66,-47.25,-65.8,-44.19,-54.84,-51.03,-51.26,-42.79,-49.94,-49.92,-49.5,-41.2,-53.59,-46.49,-58.21
2024-08-04 09:55:01+00:00,-48.11,-58.2,-68.58,-50.61,-65.96,-44.24,-54.98,-50.89,-50.98,-42.65,-49.89,-49.97,-49.4,-41.08,-53.32,-46.29,-58.37
2024-08-04 09:56:01+00:00,-48.25,-57.61,-68.43,-50.25,-66.42,-44.32,-54.86,-50.91,-50.96,-42.65,-49.78,-50.07,-49.41,-40.98,-53.25,-46.25,-58.21
2024-08-04 09:57:01+00:00,-47.13,-56.94,-68.12,-51.2,-66.02,-44.24,-54.85,-50.91,-51.21,-42.61,-49.83,-49.97,-49.46,-40.9,-53.47,-45.91,-58.3
2024-08-04 09:58:01+00:00,-47.25,-57.24,-67.94,-53.67,-65.67,-44.35,-55.28,-51.12,-51.36,-42.7,-49.9,-49.83,-49.52,-41.06,-53.53,-45.73,-58.49
2024-08-04 09:59:01+00:00,-47.28,-58.07,-68.17,-53.02,-66.14,-44.34,-55.38,-50.84,-50.53,-42.62,-49.6,-50.0,-49.51,-40.81,-53.15,-45.35,-57.94
2024-08-04 10:00:01+00:00,-46.98,-58.36,-68.22,-53.03,-66.52,-44.45,-54.95,-50.79,-50.83,-42.7,-49.86,-49.8,-59.32,-40.78,-53.12,-45.3,-58.15
2024-08-04 10:01:01+00:00,-45.75,-58.29,-68.34,-52.42,-66.29,-44.42,-55.37,-50.84,-50.62,-42.84,-49.9,-49.93,-59.22,-40.77,-53.73,-45.35,-58.19
2024-08-04 10:02:01+00:00,-45.93,-58.36,-67.84,-52.24,-66.46,-44.37,-55.14,-50.85,-50.53,-42.84,-49.73,-49.83,-59.06,-40.9,-53.63,-45.16,-58.24
2024-08-04 10:03:01+00:00,-45.67,-58.1,-67.17,-54.02,-66.38,-44.5,-55.12,-50.76,-50.7,-42.81,-49.82,-49.84,-59.18,-40.99,-53.29,-45.09,-57.99
2024-08-04 10:04:01+00:00,-45.97,-58.67,-67.31,-51.61,-66.93,-44.36,-55.34,-50.85,-50.69,-42.97,-49.8,-50.04,-58.87,-40.84,-53.43,-45.6,-58.1
2024-08-04 10:05:01+00:00,-46.35,-58.19,-66.81,-51.06,-67.3,-44.71,-55.6,-50.62,-50.88,-42.81,-49.8,-49.95,-49.43,-40.88,-53.33,-45.69,-43.0
2024-08-04 10:06:01+00:00,-45.71,-57.93,-67.07,-48.93,-65.75,-44.65,-55.53,-50.63,-51.68,-42.74,-49.7,-49.9,-49.86,-40.99,-53.31,-45.3,-58.31
2024-08-04 10:07:01+00:00,-45.81,-57.86,-66.77,-50.69,-66.98,-44.8,-56.09,-50.67,-52.04,-42.53,-49.74,-49.78,-58.59,-40.78,-53.49,-44.93,-58.71
2024-08-04 10:08:01+00:00,-45.62,-58.84,-66.71,-53.54,-67.48,-44.62,-54.94,-50.9,-50.93,-42.41,-49.44,-49.79,-58.53,-40.87,-53.44,-45.18,-58.35
2024-08-04 10:09:01+00:00,-45.42,-56.2,-66.52,-50.11,-66.75,-44.57,-54.37,-50.68,-51.23,-42.24,-49.72,-49.68,-58.72,-40.82,-53.17,-44.71,-59.03
2024-08-04 10:10:01+00:00,-45.88,-57.45,-66.91,-50.76,-66.75,-44.53,-54.93,-50.7,-51.07,-42.39,-49.44,-49.63,-58.16,-40.58,-53.07,-45.09,-59.21
2024-08-04 10:11:01+00:00,-45.74,-56.69,-66.96,-51.14,-66.55,-44.63,-55.05,-50.68,-50.67,-42.38,-49.45,-49.65,-49.83,-40.8,-53.12,-45.02,-59.01
2024-08-04 10:12:01+00:00,-46.34,-57.52,-67.44,-51.4,-66.21,-44.44,-55.21,-50.69,-50.77,-42.55,-49.59,-49.78,-50.11,-40.91,-53.34,-45.29,-58.93
2024-08-04 10:13:01+00:00,-46.26,-57.45,-67.68,-51.37,-66.06,-44.57,-55.0,-50.64,-50.69,-42.54,-49.67,-49.87,-50.13,-40.9,-53.42,-45.3,-59.01
2024-08-04 10:14:01+00:00,-46.07,-57.95,-67.71,-51.86,-66.52,-44.55,-54.52,-50.71,-50.71,-42.54,-49.75,-49.89,-50.21,-41.11,-53.48,-45.47,-60.17
2024-08-04 10:15:01+00:00,-46.57,-57.18,-67.6,-52.76,-65.56,-44.62,-54.75,-50.67,-49.87,-42.48,-49.81,-50.06,-50.15,-41.16,-53.51,-45.99,-59.45
2024-08-04 10:16:01+00:00,-46.13,-55.71,-67.41,-52.92,-67.0,-44.67,-54.75,-50.68,-49.83,-42.83,-49.64,-50.07,-50.08,-41.34,-53.66,-46.1,-59.97
2024-08-04 10:17:01+00:00,-46.01,-55.42,-67.14,-53.11,-66.41,-44.71,-53.94,-50.74,-49.72,-42.85,-49.77,-50.15,-57.66,-41.42,-53.92,-46.44,-59.76
2024-08-04 10:18:01+00:00,-46.38,-57.44,-67.45,-52.84,-66.74,-44.68,-54.27,-50.79,-49.9,-42.77,-49.68,-50.13,-57.45,-41.52,-53.66,-46.34,-59.5
2024-08-04 10:19:01+00:00,-46.58,-56.6,-67.9,-53.4,-66.15,-44.92,-54.45,-50.8,-49.84,-42.94,-49.5,-50.25,-57.67,-41.47,-53.88,-46.98,-59.69
2024-08-04 10:20:01+00:00,-46.66,-57.11,-67.74,-53.04,-65.78,-44.78,-54.7,-50.69,-49.79,-42.95,-49.78,-50.14,-57.48,-41.67,-53.99,-47.02,-59.87
2024-08-04 10:21:01+00:00,-46.29,-57.5,-67.78,-52.53,-66.62,-44.67,-54.73,-50.71,-49.75,-43.03,-49.62,-50.26,-57.46,-41.8,-53.81,-47.02,-59.28
2024-08-04 10:22:01+00:00,-45.65,-57.69,-68.38,-52.71,-66.35,-44.59,-54.55,-50.64,-49.86,-42.98,-49.87,-50.38,-49.85,-41.77,-54.19,-46.9,-59.21
2024-08-04 10:23:01+00:00,-44.51,-56.84,-68.1,-53.5,-66.89,-44.76,-54.37,-50.61,-49.77,-42.97,-49.59,-50.21,-50.14,-41.68,-53.8,-47.32,-60.0
2024-08-04 10:24:01+00:00,-44.72,-57.04,-67.47,-53.47,-66.41,-44.38,-54.35,-50.65,-49.66,-43.16,-49.69,-50.24,-49.94,-41.79,-53.76,-47.1,-60.11
2024-08-04 10:25:01+00:00,-44.33,-56.7,-67.68,-52.01,-66.79,-44.23,-54.26,-50.55,-49.8,-42.96,-49.7,-50.1,-57.01,-41.66,-53.96,-47.22,-59.15
2024-08-04 10:26:01+00:00,-44.35,-56.71,-67.9,-50.92,-65.87,-44.2,-54.89,-50.5,-49.7,-42.88,-49.59,-50.15,-57.04,-41.64,-53.87,-47.23,-58.23
2024-08-04 10:27:01+00:00,-44.89,-55.87,-67.72,-50.31,-66.58,-44.08,-54.93,-50.51,-49.59,-42.99,-49.49,-50.14,-57.22,-41.73,-53.68,-46.94,-58.68
2024-08-04 10:28:01+00:00,-45.34,-55.97,-67.57,-50.67,-65.92,-44.32,-54.9,-50.62,-49.6,-42.91,-49.51,-49.94,-58.01,-41.53,-53.94,-47.0,-58.95
2024-08-04 10:29:01+00:00,-45.03,-55.67,-67.13,-51.33,-66.04,-44.38,-55.07,-50.68,-49.67,-42.86,-49.64,-49.76,-49.96,-41.53,-53.97,-46.55,-59.04
2024-08-04 10:30:01+00:00,-44.51,-55.63,-67.09,-52.28,-66.17,-44.75,-54.65,-50.61,-50.39,-42.85,-49.51,-49.77,-50.05,-41.12,-53.55,-46.06,-59.46
2024-08-04 10:31:01+00:00,-44.23,-55.74,-67.31,-51.85,-66.35,-44.9,-55.2,-50.6,-50.36,-42.53,-49.35,-49.84,-51.23,-41.09,-53.59,-45.71,-59.11
2024-08-04 10:32:01+00:00,-44.74,-55.35,-66.67,-51.35,-66.3,-44.72,-54.72,-50.54,-50.57,-42.45,-49.32,-49.36,-57.89,-41.0,-53.39,-45.37,-59.11
2024-08-04 10:33:01+00:00,-45.37,-55.31,-67.11,-52.07,-67.26,-44.63,-54.66,-50.6,-50.66,-42.21,-49.31,-49.43,-58.22,-40.81,-53.33,-44.85,-59.53
2024-08-04 10:34:01+00:00,-45.48,-55.71,-66.5,-52.72,-66.28,-44.56,-54.88,-50.67,-50.69,-41.85,-49.34,-49.48,-58.49,-40.32,-53.41,-44.41,-59.44
2024-08-04 10:35:01+00:00,-45.84,-55.51,-66.67,-51.26,-66.4,-44.52,-55.19,-50.55,-50.35,-41.65,-49.09,-49.48,-58.32,-40.04,-53.21,-43.99,-59.33
2024-08-04 10:36:01+00:00,-45.5,-55.55,-67.11,-50.85,-67.42,-44.37,-54.47,-50.6,-50.15,-41.49,-49.14,-49.47,-54.74,-39.91,-53.21,-43.67,-59.63
2024-08-04 10:37:01+00:00,-45.37,-55.64,-66.54,-50.87,-66.04,-44.26,-55.15,-50.57,-50.18,-41.23,-48.98,-49.63,-50.12,-39.73,-53.09,-43.42,-59.59
2024-08-04 10:38:01+00:00,-45.62,-55.34,-66.84,-50.68,-66.35,-44.19,-54.96,-50.59,-50.21,-40.98,-48.79,-49.52,-50.33,-39.47,-53.52,-43.23,-52.11
2024-08-04 10:39:01+00:00,-45.78,-55.69,-67.42,-51.15,-67.0,-44.1,-54.82,-50.68,-50.17,-40.78,-48.95,-49.58,-50.39,-39.18,-52.49,-43.21,-52.03
2024-08-04 10:40:01+00:00,-45.67,-55.75,-67.8,-51.13,-66.55,-44.05,-54.79,-50.62,-50.12,-40.58,-49.04,-49.45,-50.43,-38.97,-52.82,-42.83,-52.16
2024-08-04 10:41:01+00:00,-47.39,-55.77,-67.17,-51.34,-66.36,-43.97,-54.59,-50.61,-50.17,-40.76,-48.92,-49.43,-58.37,-39.03,-52.49,-42.87,-59.29
2024-08-04 10:42:01+00:00,-46.45,-55.66,-66.89,-51.3,-66.23,-43.76,-54.84,-50.58,-50.2,-40.67,-48.97,-49.4,-58.47,-38.61,-52.95,-42.88,-55.05
2024-08-04 10:43:01+00:00,-46.23,-55.84,-66.92,-51.68,-66.5,-43.72,-54.1,-50.56,-50.15,-40.46,-49.04,-49.39,-58.42,-38.82,-52.71,-42.82,-59.4
2024-08-04 10:44:01+00:00,-46.34,-55.39,-67.6,-51.52,-67.06,-43.58,-54.08,-50.42,-50.21,-40.42,-48.84,-49.4,-58.27,-38.6,-52.73,-42.65,-54.34
2024-08-04 10:45:01+00:00,-46.11,-55.89,-67.52,-51.34,-66.85,-43.65,-54.37,-50.58,-50.19,-40.44,-49.02,-49.37,-58.72,-38.49,-52.4,-42.56,-59.24
2024-08-04 10:46:01+00:00,-45.95,-55.76,-67.93,-50.5,-66.63,-43.7,-54.2,-50.57,-50.18,-40.33,-48.52,-49.45,-58.54,-38.45,-52.65,-42.76,-59.63
2024-08-04 10:47:01+00:00,-46.53,-55.96,-67.36,-50.25,-66.29,-43.53,-54.38,-50.5,-50.18,-40.36,-48.69,-49.22,-50.11,-38.44,-52.15,-42.8,-59.67
2024-08-04 10:48:01+00:00,-46.51,-55.83,-68.35,-50.56,-66.3,-43.59,-53.83,-50.52,-50.15,-40.26,-48.47,-49.39,-50.08,-38.15,-52.28,-42.57,-58.99
2024-08-04 10:49:01+00:00,-46.38,-56.13,-68.37,-50.53,-66.09,-43.55,-54.15,-50.51,-50.17,-40.06,-48.44,-49.4,-50.1,-38.22,-52.45,-42.56,-56.75
2024-08-04 10:50:01+00:00,-46.72,-55.78,-68.34,-50.55,-66.67,-43.51,-54.1,-50.47,-50.31,-40.15,-48.76,-49.29,-58.47,-38.24,-52.18,-42.75,-58.97
2024-08-04 10:51:01+00:00,-46.61,-56.31,-67.9,-50.36,-65.94,-43.48,-54.38,-50.48,-50.7,-40.56,-48.66,-49.35,-58.64,-38.39,-52.38,-42.82,-58.14
2024-08-04 10:52:01+00:00,-46.85,-56.09,-67.4,-50.72,-66.45,-43.6,-54.5,-50.47,-50.79,-40.23,-48.58,-49.34,-58.68,-38.17,-52.15,-42.74,-58.99
2024-08-04 10:53:01+00:00,-46.67,-55.97,-66.97,-51.52,-66.82,-43.54,-54.4,-50.47,-50.65,-40.13,-48.6,-49.29,-59.01,-38.26,-52.11,-42.9,-58.68
2024-08-04 10:54:01+00:00,-46.76,-55.73,-66.73,-51.24,-66.1,-43.49,-54.36,-50.67,-50.79,-40.42,-48.85,-49.33,-58.51,-38.23,-52.16,-43.01,-58.01
2024-08-04 10:55:01+00:00,-46.72,-56.2,-67.19,-51.67,-67.04,-43.66,-54.02,-50.62,-50.73,-40.7,-48.54,-49.27,-59.37,-38.33,-52.43,-43.02,-58.24
2024-08-04 10:56:01+00:00,-46.32,-56.07,-67.02,-51.39,-65.88,-43.5,-54.12,-50.61,-50.79,-40.62,-48.78,-49.09,-50.27,-38.41,-52.38,-43.14,-58.55
