data,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17
2024-08-15 00:18:01+00:00,-52.51,-63.25,-63.88,-60.45,-64.87,-44.67,-50.78,-64.0,-48.08,-33.12,-48.31,-50.59,-53.01,-42.56,-45.97,-40.84,-58.72
2024-08-15 00:19:01+00:00,-52.31,-62.59,-63.51,-60.58,-63.78,-44.67,-50.83,-64.05,-47.94,-33.12,-48.42,-50.45,-53.28,-42.81,-46.08,-41.38,-58.04
2024-08-15 00:20:01+00:00,-52.67,-63.5,-64.13,-60.93,-65.81,-44.69,-50.81,-64.56,-47.95,-33.17,-48.67,-50.46,-53.77,-42.66,-46.63,-41.75,-58.96
2024-08-15 00:21:01+00:00,-52.81,-63.42,-63.65,-60.69,-64.49,-44.74,-50.85,-64.06,-47.09,-33.54,-48.71,-50.38,-53.48,-42.23,-47.12,-40.85,-59.04
2024-08-15 00:22:01+00:00,-51.95,-63.49,-64.03,-61.21,-63.74,-44.8,-50.77,-63.89,-47.86,-33.46,-48.63,-50.42,-53.08,-41.55,-47.31,-39.81,-58.74
2024-08-15 00:23:01+00:00,-52.61,-63.15,-63.25,-60.26,-65.64,-44.83,-50.83,-63.87,-47.41,-33.8,-48.67,-50.1,-53.49,-41.76,-47.08,-39.26,-58.91
2024-08-15 00:24:01+00:00,-53.0,-63.09,-63.49,-60.08,-66.14,-44.9,-51.08,-63.68,-47.6,-33.92,-48.5,-50.0,-53.82,-41.85,-47.42,-38.72,-59.22
2024-08-15 00:25:01+00:00,-52.2,-62.85,-63.16,-60.16,-65.62,-44.94,-51.56,-63.2,-47.51,-33.68,-48.82,-50.03,-54.71,-41.79,-48.08,-38.88,-59.51
2024-08-15 00:26:01+00:00,-49.12,-61.99,-62.53,-60.12,-65.33,-45.0,-51.71,-63.26,-47.11,-33.84,-48.77,-50.28,-54.42,-41.54,-48.1,-39.92,-59.19
2024-08-15 00:27:01+00:00,-49.45,-63.56,-63.08,-60.21,-64.47,-45.02,-51.96,-63.71,-47.36,-33.81,-48.79,-50.54,-54.44,-41.58,-48.55,-39.23,-59.28
2024-08-15 00:28:01+00:00,-49.52,-63.87,-63.64,-60.19,-66.14,-45.04,-52.1,-61.72,-48.67,-33.59,-48.87,-50.76,-54.48,-42.12,-49.18,-38.59,-59.45
2024-08-15 00:29:01+00:00,-49.58,-63.84,-63.17,-60.31,-65.16,-45.06,-52.25,-63.62,-48.69,-32.94,-48.74,-50.82,-54.24,-42.56,-49.41,-38.36,-59.35
2024-08-15 00:30:01+00:00,-49.55,-63.49,-63.04,-60.15,-65.26,-45.1,-51.81,-61.73,-48.43,-32.89,-48.56,-50.51,-53.9,-42.59,-49.68,-38.81,-59.63
2024-08-15 00:31:01+00:00,-49.89,-63.35,-62.74,-60.42,-63.87,-45.09,-51.74,-61.75,-47.96,-33.04,-48.7,-50.52,-53.73,-43.27,-49.38,-39.33,-59.42
2024-08-15 00:32:01+00:00,-49.9,-64.16,-63.66,-60.62,-65.58,-45.11,-52.17,-61.95,-48.96,-32.83,-48.2,-50.44,-54.41,-44.81,-49.4,-39.5,-59.17
2024-08-15 00:33:01+00:00,-49.64,-63.64,-63.47,-60.25,-65.29,-45.12,-48.24,-61.77,-48.44,-32.77,-48.28,-50.7,-54.37,-46.32,-48.77,-39.39,-59.36
2024-08-15 00:34:01+00:00,-49.46,-63.11,-62.92,-60.1,-64.98,-45.14,-51.71,-61.67,-48.58,-32.67,-48.03,-50.77,-54.8,-46.99,-48.89,-39.78,-59.35
2024-08-15 00:35:01+00:00,-49.66,-64.2,-63.06,-60.04,-64.6,-45.14,-51.7,-61.29,-48.55,-32.49,-48.15,-51.09,-54.72,-47.06,-48.57,-40.94,-59.66
2024-08-15 00:36:01+00:00,-49.89,-64.18,-63.36,-60.22,-64.97,-45.13,-51.62,-61.86,-49.21,-32.31,-48.14,-51.24,-54.48,-46.89,-48.42,-41.46,-59.49
2024-08-15 00:37:01+00:00,-49.73,-63.69,-62.84,-60.27,-65.84,-45.13,-51.36,-61.68,-48.71,-32.54,-48.26,-50.91,-54.89,-45.32,-48.75,-40.86,-59.01
2024-08-15 00:38:01+00:00,-49.58,-64.13,-63.01,-59.88,-65.98,-45.08,-50.98,-61.73,-48.86,-32.23,-48.56,-50.87,-55.8,-45.19,-48.57,-40.19,-59.23
2024-08-15 00:39:01+00:00,-49.6,-63.67,-62.85,-60.33,-65.0,-45.13,-50.89,-61.62,-48.52,-32.09,-48.72,-50.75,-55.66,-45.77,-48.67,-39.68,-58.79
2024-08-15 00:40:01+00:00,-49.77,-62.86,-63.05,-60.35,-65.45,-45.12,-50.71,-63.29,-48.44,-32.36,-48.84,-50.52,-55.6,-46.9,-49.79,-39.73,-59.12
2024-08-15 00:41:01+00:00,-53.84,-63.44,-63.27,-60.31,-66.29,-45.13,-50.69,-63.31,-49.51,-32.1,-49.02,-50.48,-55.6,-47.15,-49.98,-39.66,-59.1
2024-08-15 00:42:01+00:00,-54.03,-63.97,-62.59,-60.35,-65.4,-45.13,-50.81,-63.45,-49.05,-31.72,-49.07,-50.28,-55.7,-47.16,-49.93,-39.4,-58.93
2024-08-15 00:43:01+00:00,-53.99,-64.24,-63.17,-60.43,-65.49,-45.17,-50.71,-64.12,-49.41,-31.84,-48.81,-50.65,-55.02,-46.82,-50.32,-39.26,-59.08
2024-08-15 00:44:01+00:00,-53.97,-63.52,-62.84,-60.08,-65.35,-45.11,-50.68,-63.09,-49.16,-31.95,-48.59,-50.74,-55.09,-47.81,-50.72,-39.55,-58.97
2024-08-15 00:45:01+00:00,-53.58,-62.32,-63.51,-59.94,-64.9,-45.12,-50.42,-63.68,-48.64,-31.62,-48.76,-50.83,-55.41,-49.78,-50.8,-39.81,-56.75
2024-08-15 00:46:01+00:00,-53.01,-64.14,-63.09,-60.45,-65.14,-45.16,-51.12,-63.61,-49.4,-31.63,-49.11,-50.83,-56.35,-49.26,-51.58,-40.01,-58.82
2024-08-15 00:47:01+00:00,-53.65,-63.94,-63.25,-60.33,-65.3,-45.14,-51.3,-63.49,-49.67,-31.88,-49.58,-50.78,-56.32,-47.94,-51.56,-40.63,-55.51
2024-08-15 00:48:01+00:00,-53.51,-63.74,-63.34,-61.06,-64.67,-45.15,-51.05,-61.84,-49.54,-32.24,-49.66,-51.0,-57.05,-46.54,-51.82,-41.98,-59.15
2024-08-15 00:49:01+00:00,-53.68,-62.9,-63.13,-61.19,-65.14,-45.2,-50.53,-63.55,-49.87,-32.21,-49.82,-51.5,-56.81,-45.18,-51.34,-41.58,-59.13
2024-08-15 00:50:01+00:00,-52.74,-63.99,-63.45,-60.99,-64.54,-45.17,-50.2,-61.67,-48.73,-32.05,-50.27,-51.51,-56.32,-43.69,-50.53,-40.52,-59.09
2024-08-15 00:51:01+00:00,-51.86,-64.1,-62.64,-60.63,-64.05,-45.19,-49.74,-61.05,-49.28,-32.18,-50.42,-51.38,-56.67,-43.66,-49.6,-40.87,-59.01
2024-08-15 00:52:01+00:00,-51.54,-63.79,-63.13,-60.46,-64.43,-45.21,-49.9,-61.27,-49.13,-32.06,-50.57,-51.09,-57.27,-44.46,-49.41,-40.66,-59.29
2024-08-15 00:53:01+00:00,-52.15,-63.73,-62.77,-60.61,-65.5,-45.23,-49.55,-61.34,-48.71,-31.96,-50.94,-51.05,-57.9,-45.93,-49.41,-39.81,-59.06
2024-08-15 00:54:01+00:00,-53.27,-63.95,-63.28,-60.33,-65.29,-45.23,-49.94,-61.55,-48.5,-32.2,-51.08,-50.76,-57.95,-45.89,-49.5,-39.32,-59.11
2024-08-15 00:55:01+00:00,-53.44,-62.68,-63.37,-60.26,-65.78,-45.29,-49.76,-61.31,-49.18,-32.01,-51.15,-50.74,-58.36,-46.06,-50.59,-39.79,-59.28
2024-08-15 00:56:01+00:00,-51.7,-63.09,-63.4,-60.37,-65.78,-45.23,-49.92,-61.01,-49.49,-32.1,-51.36,-50.34,-58.54,-47.19,-50.61,-40.56,-59.05
2024-08-15 00:57:01+00:00,-51.41,-62.85,-62.63,-60.25,-64.69,-45.31,-49.97,-63.14,-49.01,-32.15,-51.1,-50.4,-58.36,-48.19,-51.4,-40.01,-58.73
2024-08-15 00:58:01+00:00,-53.05,-63.33,-63.06,-60.36,-64.37,-45.26,-50.05,-63.08,-47.95,-32.32,-50.37,-50.62,-57.79,-49.06,-51.81,-39.71,-58.93
2024-08-15 00:59:01+00:00,-54.02,-63.4,-62.8,-60.46,-65.55,-45.26,-50.02,-61.75,-47.8,-32.29,-51.11,-50.51,-57.86,-50.52,-52.48,-40.08,-58.84
2024-08-15 01:00:01+00:00,-52.62,-63.75,-63.04,-60.19,-64.66,-45.26,-50.35,-61.41,-48.04,-32.34,-51.48,-50.25,-57.99,-52.07,-53.06,-41.69,-58.96
2024-08-15 01:01:01+00:00,-54.03,-63.2,-62.65,-60.18,-64.69,-45.27,-49.92,-61.32,-47.87,-32.36,-51.58,-50.27,-57.92,-53.46,-53.48,-40.84,-58.69
2024-08-15 01:02:01+00:00,-53.0,-63.1,-62.86,-60.27,-64.35,-45.3,-49.65,-61.97,-47.7,-32.47,-51.61,-50.14,-57.62,-54.49,-53.92,-42.37,-58.9
2024-08-15 01:03:01+00:00,-52.49,-62.56,-62.84,-60.24,-65.71,-45.31,-49.75,-61.88,-47.67,-32.13,-51.9,-50.05,-58.14,-53.34,-53.81,-42.46,-58.87
2024-08-15 01:04:01+00:00,-54.2,-62.42,-62.95,-60.24,-65.92,-45.31,-50.22,-61.5,-47.75,-32.01,-51.49,-50.25,-58.16,-52.0,-53.31,-42.39,-58.82
2024-08-15 01:05:01+00:00,-52.0,-63.11,-62.97,-60.33,-65.73,-45.3,-50.13,-61.04,-47.55,-32.07,-51.93,-50.48,-58.87,-51.31,-52.86,-43.61,-59.23
2024-08-15 01:06:01+00:00,-53.14,-62.86,-62.91,-60.32,-66.06,-45.3,-49.94,-63.43,-47.13,-32.06,-52.46,-50.62,-59.92,-49.7,-52.49,-42.71,-58.99
2024-08-15 01:07:01+00:00,-51.83,-62.62,-62.56,-60.36,-65.25,-45.37,-49.66,-61.72,-47.15,-32.21,-52.15,-50.79,-59.82,-48.7,-52.04,-41.55,-58.91
2024-08-15 01:08:01+00:00,-52.03,-62.89,-62.97,-60.22,-65.83,-45.32,-49.13,-61.99,-47.68,-32.35,-51.76,-50.67,-60.01,-47.02,-51.84,-40.44,-59.22
2024-08-15 01:09:01+00:00,-53.0,-62.88,-62.74,-60.33,-65.83,-45.39,-49.16,-61.91,-46.93,-32.34,-51.92,-50.66,-59.5,-46.12,-52.19,-39.15,-58.97
2024-08-15 01:10:01+00:00,-53.54,-62.9,-62.99,-60.42,-66.34,-45.39,-48.68,-61.99,-48.02,-32.63,-51.68,-50.64,-60.3,-45.3,-52.35,-40.14,-58.59
2024-08-15 01:11:01+00:00,-49.92,-63.29,-63.12,-60.37,-65.4,-45.43,-48.85,-62.05,-47.19,-32.72,-51.74,-50.52,-60.7,-46.01,-52.31,-42.64,-58.91
2024-08-15 01:12:01+00:00,-49.81,-63.82,-62.87,-60.37,-65.06,-45.43,-49.07,-61.91,-47.41,-32.64,-51.86,-50.48,-60.78,-46.21,-52.54,-42.41,-59.13
2024-08-15 01:13:01+00:00,-49.79,-63.64,-63.03,-60.38,-65.65,-45.45,-48.6,-62.05,-47.84,-32.9,-51.8,-50.44,-60.65,-46.58,-52.8,-42.29,-59.54
2024-08-15 01:14:01+00:00,-49.8,-63.14,-62.76,-60.45,-66.12,-45.45,-48.34,-61.76,-47.63,-33.03,-51.94,-50.37,-61.12,-46.1,-53.25,-41.41,-59.53
2024-08-15 01:15:01+00:00,-49.94,-63.0,-62.35,-60.42,-64.99,-45.38,-48.07,-61.55,-48.33,-32.92,-51.92,-50.33,-61.08,-45.6,-54.38,-41.21,-58.99
2024-08-15 01:16:01+00:00,-49.77,-63.73,-62.24,-60.21,-64.79,-45.43,-47.9,-61.42,-48.09,-32.62,-52.12,-50.04,-62.09,-44.88,-55.06,-39.67,-58.82
2024-08-15 01:17:01+00:00,-49.52,-64.36,-62.72,-60.22,-64.96,-45.5,-47.77,-63.49,-47.98,-32.32,-52.59,-50.17,-62.62,-43.96,-55.22,-40.7,-59.32
2024-08-15 01:18:01+00:00,-49.54,-63.95,-62.77,-60.14,-65.76,-45.44,-47.73,-63.49,-48.39,-31.91,-53.06,-50.24,-62.44,-44.01,-54.4,-41.4,-59.23
2024-08-15 01:19:01+00:00,-49.58,-63.28,-62.76,-60.04,-65.67,-45.5,-47.69,-61.7,-48.19,-31.92,-53.17,-50.47,-61.92,-43.53,-53.4,-42.66,-59.07
2024-08-15 01:20:01+00:00,-50.23,-63.8,-63.02,-60.17,-65.47,-45.48,-48.19,-61.89,-50.17,-32.28,-53.36,-50.62,-61.7,-43.14,-52.41,-42.97,-58.84
2024-08-15 01:21:01+00:00,-49.54,-63.87,-62.99,-60.0,-65.71,-45.51,-48.11,-61.86,-47.16,-32.25,-53.36,-50.4,-61.83,-43.17,-52.83,-42.61,-58.92
2024-08-15 01:22:01+00:00,-49.69,-62.98,-62.75,-60.22,-65.44,-45.49,-47.97,-61.56,-53.97,-32.31,-53.14,-50.61,-61.83,-44.27,-53.22,-42.99,-58.84
2024-08-15 01:23:01+00:00,-50.14,-63.63,-62.54,-59.84,-64.96,-45.52,-48.12,-61.62,-48.0,-32.06,-53.06,-50.31,-62.54,-44.64,-53.67,-43.83,-58.44
2024-08-15 01:24:01+00:00,-49.36,-63.49,-62.95,-60.23,-65.58,-45.5,-47.65,-61.85,-47.51,-32.2,-53.48,-50.02,-61.82,-44.48,-53.67,-42.62,-58.97
2024-08-15 01:25:01+00:00,-50.1,-63.54,-62.66,-60.27,-64.71,-45.55,-47.32,-61.86,-46.37,-32.16,-53.09,-50.03,-62.0,-44.84,-53.78,-41.29,-59.38
2024-08-15 01:26:01+00:00,-54.34,-63.35,-62.27,-60.12,-64.84,-45.48,-47.38,-61.78,-46.87,-32.3,-53.48,-49.99,-61.28,-44.96,-53.28,-40.34,-52.18
2024-08-15 01:27:01+00:00,-53.97,-64.13,-63.1,-60.28,-64.44,-45.55,-47.58,-61.47,-51.1,-32.24,-53.1,-50.32,-60.43,-45.24,-52.85,-40.23,-51.97
2024-08-15 01:28:01+00:00,-54.83,-63.28,-62.73,-60.38,-64.8,-45.5,-47.73,-61.61,-54.4,-32.51,-53.43,-50.53,-60.49,-44.52,-52.31,-38.98,-52.02
2024-08-15 01:29:01+00:00,-53.23,-64.0,-62.23,-60.3,-65.0,-58.49,-48.02,-61.89,-47.39,-32.67,-53.6,-50.65,-61.13,-44.2,-51.95,-39.33,-53.14
2024-08-15 01:30:01+00:00,-53.07,-63.44,-62.3,-60.25,-65.5,-58.59,-48.55,-61.67,-48.02,-32.82,-53.51,-50.86,-61.43,-43.5,-52.38,-38.84,-51.98
2024-08-15 01:31:01+00:00,-53.67,-64.05,-62.7,-60.1,-65.1,-58.62,-48.49,-62.05,-48.78,-33.17,-53.57,-51.07,-61.57,-42.64,-52.34,-38.49,-51.91
2024-08-15 01:32:01+00:00,-53.05,-62.92,-62.37,-60.22,-65.87,-58.41,-48.58,-61.9,-48.87,-33.46,-53.21,-51.09,-62.12,-42.54,-53.04,-38.57,-51.98
2024-08-15 01:33:01+00:00,-54.7,-63.28,-62.87,-60.13,-65.97,-58.52,-48.75,-62.13,-48.62,-33.52,-53.38,-51.11,-62.04,-42.02,-52.95,-39.08,-59.17
2024-08-15 01:34:01+00:00,-53.41,-64.3,-63.04,-60.11,-65.54,-58.72,-48.71,-62.21,-48.55,-33.41,-53.63,-51.22,-61.75,-41.6,-53.04,-39.95,-59.44
2024-08-15 01:35:01+00:00,-54.6,-63.92,-62.84,-60.02,-65.39,-58.69,-48.76,-62.07,-49.42,-33.1,-53.34,-51.34,-61.36,-41.34,-52.96,-39.98,-59.48
2024-08-15 01:36:01+00:00,-54.01,-63.53,-62.8,-60.09,-65.53,-58.51,-48.67,-61.83,-48.96,-32.82,-53.22,-51.58,-61.72,-41.62,-53.13,-40.3,-59.09
2024-08-15 01:37:01+00:00,-52.78,-62.99,-63.4,-60.31,-65.73,-58.55,-48.92,-63.75,-48.25,-32.81,-53.66,-52.02,-62.43,-41.94,-53.18,-39.18,-59.29
2024-08-15 01:38:01+00:00,-52.11,-63.53,-63.15,-60.11,-65.77,-58.8,-49.04,-63.95,-49.0,-32.89,-53.68,-52.34,-61.91,-42.25,-52.98,-37.98,-59.1
2024-08-15 01:39:01+00:00,-52.58,-63.38,-63.45,-59.86,-65.55,-58.58,-49.24,-63.52,-49.2,-32.97,-52.94,-52.05,-61.05,-43.02,-53.21,-37.85,-59.04
2024-08-15 01:40:01+00:00,-53.13,-63.34,-63.68,-59.76,-65.06,-58.62,-49.45,-63.44,-50.27,-33.45,-53.13,-51.73,-60.76,-43.19,-52.53,-37.67,-59.07
2024-08-15 01:41:01+00:00,-53.5,-63.1,-63.43,-60.15,-65.71,-58.79,-49.27,-63.44,-49.37,-33.78,-52.86,-51.81,-60.57,-43.71,-52.7,-37.48,-59.16
2024-08-15 01:42:01+00:00,-53.33,-63.72,-62.98,-59.88,-65.68,-58.81,-49.13,-63.24,-49.03,-33.92,-53.32,-52.06,-60.99,-44.06,-52.53,-37.77,-59.16
2024-08-15 01:43:01+00:00,-52.96,-63.62,-63.38,-59.89,-65.1,-58.76,-48.9,-63.8,-48.51,-33.87,-52.82,-52.37,-61.35,-45.37,-52.93,-38.51,-58.81
2024-08-15 01:44:01+00:00,-53.15,-63.87,-62.87,-59.88,-65.79,-58.67,-48.76,-63.69,-47.98,-34.28,-52.81,-52.11,-61.72,-45.92,-52.92,-38.63,-59.12
2024-08-15 01:45:01+00:00,-54.29,-63.12,-62.8,-59.85,-66.24,-58.43,-48.56,-63.3,-48.08,-34.53,-52.89,-51.24,-61.09,-44.96,-53.24,-38.36,-58.82
2024-08-15 01:46:01+00:00,-54.23,-63.11,-62.56,-60.0,-65.23,-58.34,-48.45,-62.93,-47.79,-34.4,-52.62,-51.24,-60.54,-44.42,-53.91,-38.09,-59.04
2024-08-15 01:47:01+00:00,-54.49,-63.67,-62.48,-60.22,-66.04,-58.7,-48.15,-63.54,-47.86,-34.51,-52.66,-50.59,-60.25,-44.09,-53.2,-38.21,-58.96
2024-08-15 01:48:01+00:00,-53.7,-63.1,-63.04,-59.86,-65.61,-58.43,-48.12,-62.11,-48.75,-34.58,-52.91,-50.76,-59.3,-44.02,-53.88,-37.99,-59.27
2024-08-15 01:49:01+00:00,-52.79,-63.31,-62.92,-59.93,-65.25,-58.65,-48.05,-63.17,-48.14,-34.72,-52.59,-50.48,-59.53,-44.64,-52.84,-37.46,-57.32
2024-08-15 01:50:01+00:00,-53.39,-63.07,-62.43,-59.91,-65.21,-52.3,-48.29,-63.24,-47.52,-34.62,-52.59,-50.5,-59.97,-44.64,-53.16,-36.43,-59.32
2024-08-15 01:51:01+00:00,-54.23,-64.38,-63.03,-60.14,-65.33,-52.17,-48.38,-63.99,-47.13,-34.6,-52.7,-50.36,-60.42,-44.09,-53.14,-36.01,-59.54
2024-08-15 01:52:01+00:00,-52.73,-63.63,-62.87,-60.06,-65.01,-48.29,-48.06,-63.54,-47.2,-34.59,-52.72,-50.16,-60.3,-43.36,-52.82,-36.24,-59.45
2024-08-15 01:53:01+00:00,-53.28,-63.34,-62.76,-59.89,-64.24,-45.28,-47.72,-63.28,-46.95,-34.26,-51.92,-49.73,-60.82,-43.6,-52.92,-36.4,-59.03
2024-08-15 01:54:01+00:00,-54.1,-63.59,-62.91,-59.86,-65.46,-45.25,-47.11,-63.62,-47.03,-34.21,-51.8,-49.88,-62.05,-44.78,-53.56,-36.51,-59.5
2024-08-15 01:55:01+00:00,-52.87,-61.05,-63.01,-59.93,-65.13,-45.27,-46.82,-63.6,-47.4,-33.9,-51.95,-49.92,-61.21,-45.42,-54.08,-37.32,-59.55
2024-08-15 01:56:01+00:00,-49.78,-63.3,-63.05,-59.69,-66.21,-45.34,-46.69,-63.59,-46.76,-33.44,-51.99,-49.81,-59.94,-45.09,-54.27,-38.54,-59.06
2024-08-15 01:57:01+00:00,-49.57,-63.35,-62.94,-59.71,-66.52,-45.38,-46.82,-63.14,-47.07,-33.29,-51.88,-50.16,-59.25,-43.94,-53.96,-38.42,-59.0
2024-08-15 01:58:01+00:00,-49.92,-63.16,-62.93,-59.71,-65.18,-45.41,-47.19,-63.64,-48.06,-33.28,-52.26,-50.03,-58.47,-42.61,-53.77,-37.1,-58.63
2024-08-15 01:59:01+00:00,-49.54,-63.22,-63.01,-59.76,-65.77,-45.4,-47.22,-62.12,-48.01,-33.02,-52.25,-49.88,-58.44,-41.44,-53.51,-36.48,-58.88
2024-08-15 02:00:01+00:00,-49.77,-63.53,-62.81,-59.8,-65.7,-45.39,-46.82,-61.99,-47.93,-33.27,-52.43,-50.02,-59.1,-41.73,-53.75,-37.0,-58.8
2024-08-15 02:01:01+00:00,-49.81,-63.66,-62.43,-60.01,-65.08,-45.39,-46.55,-62.02,-48.24,-32.7,-52.6,-50.0,-59.2,-41.83,-55.08,-36.83,-58.92
2024-08-15 02:02:01+00:00,-49.83,-64.01,-62.96,-59.99,-66.45,-45.48,-46.73,-62.02,-47.77,-32.8,-51.96,-50.11,-60.12,-42.31,-55.59,-37.08,-59.08
2024-08-15 02:03:02+00:00,-49.45,-63.93,-62.23,-60.05,-64.78,-45.64,-46.64,-62.26,-47.89,-32.97,-52.4,-49.97,-60.29,-42.42,-55.84,-37.81,-58.89
2024-08-15 02:04:01+00:00,-49.71,-62.66,-62.48,-60.0,-64.37,-45.7,-46.72,-61.56,-48.14,-33.07,-52.47,-50.38,-59.6,-42.61,-55.82,-37.2,-58.69
2024-08-15 02:05:01+00:00,-49.65,-63.42,-62.51,-59.92,-66.15,-45.67,-47.32,-61.53,-47.82,-32.81,-52.35,-50.2,-58.86,-43.2,-55.53,-37.36,-59.16
2024-08-15 02:06:01+00:00,-49.65,-62.39,-62.35,-59.64,-65.37,-45.74,-47.91,-61.97,-48.7,-32.79,-51.98,-50.21,-58.83,-44.46,-55.36,-37.59,-58.88
2024-08-15 02:07:01+00:00,-49.6,-62.43,-61.74,-59.64,-65.34,-45.65,-48.3,-62.04,-48.65,-32.81,-52.33,-50.24,-58.86,-44.5,-55.91,-38.0,-59.01
2024-08-15 02:08:01+00:00,-49.61,-62.58,-62.17,-59.52,-65.08,-45.72,-49.15,-61.64,-48.44,-32.84,-52.32,-50.29,-58.78,-44.64,-56.17,-38.89,-59.36
2024-08-15 02:09:01+00:00,-49.6,-62.72,-62.47,-60.22,-66.06,-45.72,-49.49,-61.79,-48.32,-32.91,-52.84,-50.4,-58.62,-45.38,-54.99,-39.16,-59.25
2024-08-15 02:10:01+00:00,-49.52,-63.19,-62.59,-60.02,-64.91,-45.84,-49.74,-62.31,-48.79,-33.12,-52.77,-50.56,-58.19,-45.27,-54.71,-39.08,-59.59
2024-08-15 02:11:01+00:00,-53.34,-62.77,-61.72,-59.74,-64.96,-45.63,-49.54,-61.15,-48.92,-33.19,-52.65,-50.58,-58.69,-44.13,-54.8,-39.3,-59.22
2024-08-15 02:12:01+00:00,-53.73,-63.89,-61.93,-59.91,-64.43,-45.66,-49.09,-62.19,-48.42,-32.97,-52.14,-50.35,-59.48,-44.53,-55.47,-38.27,-59.11
2024-08-15 02:13:01+00:00,-53.69,-62.83,-61.75,-59.71,-64.0,-45.59,-48.64,-62.29,-48.39,-32.92,-52.66,-50.34,-58.96,-44.58,-55.02,-37.83,-59.22
2024-08-15 02:14:01+00:00,-53.9,-63.37,-61.89,-59.67,-65.2,-45.64,-48.41,-62.13,-48.98,-32.73,-52.93,-50.05,-58.7,-44.71,-54.65,-37.71,-59.32
