data,4500,11350,27200,58750,89750,19600,20270,20900,22600,23400,24000,26700,29700,45900,63850,77500,65800
2024-08-28 00:00:01+00:00,-50.34,-58.78,-61.11,-57.96,-65.36,-43.66,-48.64,-58.01,-54.91,-37.71,-50.34,-47.39,-60.23,-41.3,-46.6,-36.47,-52.19
2024-08-28 00:01:01+00:00,-50.31,-59.67,-61.68,-57.92,-64.84,-43.61,-48.12,-58.49,-55.1,-37.11,-50.61,-46.9,-60.64,-41.44,-46.57,-37.39,-52.81
2024-08-28 00:02:01+00:00,-55.04,-61.73,-63.57,-58.96,-65.34,-43.75,-48.25,-59.32,-56.55,-36.92,-50.48,-46.9,-62.17,-41.17,-46.93,-37.52,-52.38
2024-08-28 00:03:01+00:00,-55.29,-59.09,-61.79,-58.44,-64.77,-43.86,-48.89,-58.26,-55.83,-36.57,-50.43,-47.0,-61.35,-41.65,-46.93,-37.28,-50.05
2024-08-28 00:04:01+00:00,-55.38,-58.61,-61.8,-58.09,-64.73,-44.06,-48.76,-58.37,-57.91,-36.38,-50.44,-47.17,-61.68,-42.06,-46.69,-37.54,-51.97
2024-08-28 00:05:01+00:00,-55.56,-61.0,-63.35,-58.69,-65.32,-43.95,-48.5,-60.08,-59.0,-36.43,-50.04,-47.46,-62.49,-42.16,-46.55,-37.48,-51.34
2024-08-28 00:06:01+00:00,-55.38,-59.45,-61.36,-58.18,-64.36,-43.78,-48.92,-60.21,-58.47,-37.3,-50.01,-47.13,-61.53,-41.82,-46.38,-37.53,-52.93
2024-08-28 00:07:01+00:00,-55.89,-59.63,-61.35,-58.46,-65.5,-43.93,-49.48,-58.54,-58.85,-37.68,-50.03,-47.16,-61.3,-42.41,-46.26,-37.33,-52.41
2024-08-28 00:08:01+00:00,-55.33,-59.29,-61.33,-57.55,-64.96,-43.76,-49.8,-58.48,-58.83,-38.55,-49.94,-47.27,-60.76,-41.82,-46.31,-37.22,-52.45
2024-08-28 00:09:01+00:00,-54.9,-59.02,-61.79,-56.78,-65.36,-43.69,-49.69,-58.15,-58.68,-38.93,-49.93,-47.25,-60.95,-41.69,-46.32,-37.2,-51.22
2024-08-28 00:10:01+00:00,-55.19,-59.78,-61.68,-57.14,-65.07,-43.68,-49.04,-58.35,-58.86,-38.78,-49.87,-47.56,-61.49,-41.29,-46.89,-37.31,-52.38
2024-08-28 00:11:01+00:00,-55.42,-59.18,-61.87,-57.13,-64.55,-43.55,-48.65,-60.21,-58.78,-38.65,-49.93,-47.57,-61.95,-41.74,-46.75,-37.87,-52.72
2024-08-28 00:12:01+00:00,-55.78,-60.32,-61.92,-57.52,-66.04,-43.96,-48.97,-60.43,-59.99,-38.94,-50.07,-47.76,-62.32,-41.97,-46.16,-37.89,-53.02
2024-08-28 00:13:01+00:00,-55.55,-59.36,-61.71,-57.42,-65.48,-44.05,-48.63,-60.07,-55.47,-38.92,-50.25,-47.96,-61.53,-42.21,-46.12,-37.15,-51.8
2024-08-28 00:14:01+00:00,-55.18,-59.4,-61.97,-57.92,-65.06,-43.82,-48.68,-60.06,-55.45,-38.33,-50.27,-48.17,-61.61,-42.13,-46.17,-37.3,-51.96
2024-08-28 00:15:01+00:00,-55.92,-61.9,-63.14,-57.94,-65.05,-43.6,-49.0,-61.79,-56.26,-37.98,-50.17,-48.25,-61.99,-42.5,-46.02,-37.13,-51.03
2024-08-28 00:16:01+00:00,-55.62,-59.72,-61.99,-57.6,-63.52,-44.18,-49.42,-60.13,-55.67,-38.26,-49.92,-48.43,-61.43,-44.03,-46.27,-36.94,-52.45
2024-08-28 00:17:01+00:00,-55.34,-60.14,-61.85,-57.86,-64.63,-44.14,-49.64,-59.59,-55.8,-37.86,-49.87,-48.74,-60.75,-44.17,-46.47,-37.08,-55.49
2024-08-28 00:18:01+00:00,-55.74,-61.14,-63.34,-58.02,-65.43,-44.03,-49.77,-61.88,-56.39,-37.74,-49.78,-48.83,-62.12,-44.63,-46.28,-37.18,-51.77
2024-08-28 00:19:01+00:00,-54.46,-59.97,-61.38,-57.36,-64.09,-44.06,-50.18,-59.8,-55.53,-37.71,-49.72,-48.8,-60.52,-44.3,-45.86,-37.98,-52.78
2024-08-28 00:20:01+00:00,-54.43,-59.26,-61.84,-57.8,-66.36,-43.97,-50.6,-60.08,-55.33,-37.79,-49.95,-48.84,-61.63,-44.64,-45.67,-37.87,-52.7
2024-08-28 00:21:01+00:00,-54.67,-60.51,-62.73,-57.53,-64.59,-44.09,-50.12,-61.33,-56.25,-37.72,-49.62,-49.12,-62.0,-44.34,-45.52,-37.38,-52.36
2024-08-28 00:22:01+00:00,-54.4,-59.69,-61.7,-57.21,-64.58,-44.08,-49.69,-60.35,-55.84,-37.95,-49.43,-49.09,-61.43,-44.74,-45.5,-37.78,-52.36
2024-08-28 00:23:01+00:00,-54.28,-59.39,-61.29,-57.48,-65.16,-44.06,-49.02,-59.96,-55.74,-38.31,-49.17,-49.41,-61.54,-44.58,-45.23,-39.03,-52.92
2024-08-28 00:24:01+00:00,-54.65,-60.23,-62.02,-57.6,-64.38,-44.21,-48.91,-60.36,-55.8,-38.6,-49.23,-49.28,-61.47,-45.6,-44.88,-39.21,-51.75
2024-08-28 00:25:01+00:00,-54.52,-59.57,-61.76,-58.24,-64.39,-44.1,-48.84,-60.14,-55.57,-38.68,-49.11,-49.49,-61.85,-45.15,-45.1,-38.77,-51.84
2024-08-28 00:26:01+00:00,-54.66,-59.65,-61.61,-57.98,-64.64,-44.36,-49.64,-59.92,-55.81,-38.25,-49.04,-49.66,-61.77,-45.42,-45.07,-38.31,-51.76
2024-08-28 00:27:01+00:00,-54.79,-59.36,-61.95,-57.97,-65.42,-44.45,-49.26,-60.45,-55.67,-38.17,-48.95,-49.6,-61.63,-46.29,-45.15,-38.11,-52.37
2024-08-28 00:28:01+00:00,-55.18,-61.67,-64.11,-58.66,-65.98,-44.6,-49.47,-59.66,-60.07,-38.21,-49.04,-49.37,-62.36,-46.01,-45.24,-38.77,-51.91
2024-08-28 00:29:01+00:00,-55.03,-58.81,-61.47,-58.2,-65.39,-44.29,-48.92,-58.38,-59.28,-38.44,-48.98,-49.02,-61.27,-45.63,-45.26,-39.21,-52.53
2024-08-28 00:30:01+00:00,-55.15,-59.54,-62.07,-58.31,-64.44,-44.58,-49.22,-58.62,-54.83,-38.56,-49.03,-49.02,-61.08,-44.33,-45.66,-38.57,-52.14
2024-08-28 00:31:01+00:00,-55.79,-62.74,-64.06,-58.82,-65.78,-44.35,-49.19,-59.83,-55.57,-38.63,-49.1,-48.8,-62.4,-43.85,-46.18,-37.74,-53.15
2024-08-28 00:32:01+00:00,-50.31,-58.95,-61.58,-58.29,-65.2,-44.5,-49.46,-58.78,-54.11,-39.08,-49.07,-48.28,-61.34,-44.07,-45.76,-38.28,-52.07
2024-08-28 00:33:01+00:00,-50.42,-60.15,-62.11,-58.71,-64.31,-44.64,-49.55,-58.58,-54.33,-38.91,-48.86,-48.22,-61.68,-45.1,-45.78,-38.69,-52.49
