data,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17
2024-08-18 00:00:01+00:00,-54.18,-63.73,-65.19,-46.48,-66.51,-45.27,-50.71,-60.88,-52.99,-35.96,-48.66,-49.98,-55.11,-52.88,-48.19,-35.36,-55.36
2024-08-18 00:01:01+00:00,-55.34,-62.48,-64.79,-46.91,-64.6,-45.32,-50.94,-61.03,-52.95,-36.08,-48.67,-49.86,-54.26,-49.34,-47.62,-35.36,-52.45
2024-08-18 00:02:01+00:00,-54.66,-64.0,-65.37,-47.47,-64.56,-45.37,-50.76,-61.17,-53.05,-36.1,-48.41,-49.61,-54.24,-48.58,-47.11,-35.06,-55.38
2024-08-18 00:03:01+00:00,-54.66,-64.14,-65.25,-47.68,-65.68,-45.37,-50.3,-60.89,-53.05,-35.89,-48.44,-49.82,-54.44,-48.92,-46.4,-35.2,-52.49
2024-08-18 00:04:01+00:00,-55.38,-64.24,-65.25,-47.31,-64.71,-45.41,-50.1,-61.09,-52.69,-35.84,-48.62,-49.89,-54.82,-49.61,-46.37,-35.17,-52.45
2024-08-18 00:05:01+00:00,-55.12,-62.35,-65.17,-47.2,-64.44,-45.32,-49.96,-60.14,-52.81,-35.7,-48.73,-49.69,-55.09,-48.41,-46.78,-35.1,-52.26
2024-08-18 00:06:01+00:00,-55.55,-64.15,-65.49,-47.06,-64.99,-45.41,-49.95,-61.3,-51.4,-35.75,-48.92,-49.07,-55.19,-47.19,-47.06,-34.9,-53.39
2024-08-18 00:07:01+00:00,-55.71,-64.8,-65.71,-47.01,-64.13,-45.37,-49.77,-61.38,-51.27,-35.78,-48.68,-48.88,-55.14,-46.83,-47.44,-35.0,-53.53
2024-08-18 00:08:01+00:00,-55.16,-64.04,-63.81,-47.06,-63.82,-45.41,-49.62,-61.02,-51.25,-36.05,-48.73,-48.9,-54.64,-45.72,-47.3,-34.17,-53.46
2024-08-18 00:09:01+00:00,-55.41,-63.21,-62.47,-47.21,-64.83,-45.38,-49.57,-59.76,-51.25,-35.98,-48.91,-48.67,-54.41,-46.17,-47.02,-33.97,-52.59
2024-08-18 00:10:01+00:00,-54.88,-61.73,-64.37,-47.18,-65.3,-45.36,-49.82,-60.38,-51.13,-36.05,-48.51,-48.56,-54.54,-46.57,-46.91,-34.22,-52.76
2024-08-18 00:11:01+00:00,-54.98,-61.2,-63.3,-47.4,-65.46,-45.27,-49.9,-60.91,-53.59,-35.9,-48.81,-48.77,-54.69,-46.67,-46.38,-34.27,-52.25
2024-08-18 00:12:01+00:00,-55.06,-63.8,-63.13,-47.97,-64.42,-45.4,-50.38,-61.0,-53.46,-35.79,-48.86,-48.9,-54.59,-46.73,-45.7,-34.07,-52.77
2024-08-18 00:13:01+00:00,-50.11,-63.07,-63.09,-47.63,-64.76,-45.39,-50.18,-59.72,-53.26,-36.03,-48.74,-48.91,-54.88,-46.25,-45.96,-34.08,-52.71
2024-08-18 00:14:01+00:00,-50.24,-64.18,-64.51,-47.92,-64.5,-45.42,-50.02,-60.2,-53.34,-36.6,-48.74,-48.94,-55.2,-46.26,-45.96,-34.35,-52.71
2024-08-18 00:15:01+00:00,-50.23,-64.67,-64.99,-47.54,-64.37,-45.51,-49.28,-63.16,-54.45,-36.74,-48.82,-48.72,-55.38,-48.11,-45.45,-34.78,-52.82
