data,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17
2024-08-14 00:23:01+00:00,-52.56,-60.17,-61.62,-60.82,-64.91,-45.32,-54.81,-58.79,-50.0,-42.33,-45.07,-46.27,-59.65,-52.84,-47.41,-38.52,-56.62
2024-08-14 00:24:01+00:00,-50.5,-59.16,-61.91,-60.39,-64.26,-45.28,-54.35,-59.17,-49.96,-42.4,-45.07,-46.43,-59.35,-53.41,-47.04,-38.41,-56.67
2024-08-14 00:25:01+00:00,-52.51,-58.38,-60.22,-60.74,-64.49,-45.33,-54.48,-58.94,-49.83,-42.78,-44.99,-46.72,-59.95,-55.1,-46.68,-36.22,-55.32
2024-08-14 00:26:01+00:00,-51.93,-58.52,-62.02,-61.11,-65.01,-45.37,-55.09,-59.2,-49.05,-43.47,-45.21,-46.89,-61.24,-55.99,-47.99,-35.35,-56.89
2024-08-14 00:27:01+00:00,-51.56,-57.86,-61.57,-60.57,-63.45,-45.22,-54.75,-58.89,-48.99,-44.75,-45.5,-47.22,-60.76,-54.18,-49.19,-37.83,-56.36
2024-08-14 00:28:01+00:00,-52.81,-58.14,-62.33,-61.38,-63.91,-45.11,-55.26,-60.8,-49.12,-45.96,-45.56,-47.2,-62.28,-52.98,-49.25,-38.26,-57.92
2024-08-14 00:29:01+00:00,-51.91,-57.94,-61.54,-61.1,-65.1,-45.02,-54.61,-58.38,-49.14,-44.66,-45.68,-46.5,-60.19,-52.68,-51.09,-39.72,-56.64
2024-08-14 00:30:02+00:00,-51.97,-59.21,-61.63,-60.24,-63.99,-45.08,-54.57,-59.25,-49.11,-45.18,-45.59,-46.72,-60.9,-51.79,-52.08,-40.46,-55.24
2024-08-14 00:31:01+00:00,-48.84,-60.36,-62.66,-61.08,-63.59,-45.23,-54.64,-60.13,-49.0,-44.55,-45.67,-46.8,-60.24,-50.81,-51.96,-40.94,-57.85
2024-08-14 00:32:01+00:00,-48.93,-60.03,-62.17,-61.09,-63.5,-45.02,-54.99,-59.8,-47.86,-43.56,-45.89,-47.0,-60.3,-51.96,-50.88,-42.25,-57.97
2024-08-14 00:33:01+00:00,-48.7,-61.6,-63.15,-61.15,-64.64,-45.35,-54.98,-60.23,-47.8,-43.59,-45.86,-47.14,-60.02,-51.5,-51.08,-43.82,-57.46
2024-08-14 00:34:01+00:00,-48.69,-57.54,-60.33,-60.47,-63.78,-45.04,-54.17,-58.55,-48.07,-44.06,-45.99,-46.9,-58.29,-47.86,-49.72,-45.89,-54.57
2024-08-14 00:35:01+00:00,-48.85,-57.51,-61.93,-60.85,-63.33,-45.1,-54.75,-59.18,-48.1,-44.29,-46.15,-46.89,-59.86,-45.82,-51.31,-47.38,-57.22
2024-08-14 00:36:01+00:00,-48.79,-58.08,-61.91,-60.61,-64.3,-45.11,-54.33,-57.97,-48.31,-43.53,-45.99,-46.65,-59.87,-44.73,-51.48,-49.3,-54.47
2024-08-14 00:37:01+00:00,-48.6,-58.37,-62.45,-61.3,-63.94,-45.17,-55.15,-59.68,-48.26,-43.39,-46.07,-46.87,-61.57,-44.23,-50.74,-49.66,-57.97
2024-08-14 00:38:01+00:00,-48.65,-61.19,-61.73,-61.17,-64.2,-45.13,-54.89,-59.05,-48.27,-43.43,-45.71,-46.83,-60.41,-43.49,-49.07,-50.94,-57.0
2024-08-14 00:39:01+00:00,-48.66,-59.73,-62.13,-60.81,-65.07,-45.22,-54.81,-58.39,-48.15,-42.07,-45.99,-46.8,-59.28,-44.59,-48.38,-44.47,-57.07
2024-08-14 00:40:01+00:00,-48.71,-59.51,-61.14,-60.53,-63.0,-45.2,-54.4,-59.31,-48.14,-40.69,-45.83,-46.79,-59.25,-45.49,-48.09,-42.3,-55.48
2024-08-14 00:41:01+00:00,-48.76,-58.44,-59.47,-60.03,-63.64,-45.19,-53.95,-57.4,-48.87,-40.54,-46.13,-46.81,-58.68,-46.18,-47.27,-42.64,-54.08
2024-08-14 00:42:01+00:00,-48.69,-58.86,-61.5,-60.73,-64.23,-45.19,-54.56,-60.61,-48.92,-40.34,-46.25,-46.65,-59.48,-47.16,-47.54,-42.07,-56.79
2024-08-14 00:43:01+00:00,-48.59,-57.34,-62.04,-61.13,-64.23,-45.23,-54.84,-60.75,-48.87,-39.76,-46.53,-46.68,-59.93,-45.58,-47.17,-42.6,-57.26
2024-08-14 00:44:01+00:00,-48.81,-57.4,-61.64,-60.97,-64.11,-45.28,-54.79,-60.56,-48.81,-39.83,-46.45,-46.75,-60.45,-44.74,-46.93,-44.64,-56.7
2024-08-14 00:45:01+00:00,-49.01,-58.56,-62.32,-61.08,-63.7,-45.44,-55.02,-60.68,-48.95,-40.47,-46.67,-46.83,-60.53,-44.89,-45.99,-47.04,-57.58
2024-08-14 00:46:01+00:00,-51.4,-60.32,-61.86,-60.89,-64.94,-45.12,-54.99,-59.85,-48.9,-40.77,-46.14,-47.0,-60.2,-44.5,-45.62,-48.88,-57.71
2024-08-14 00:47:01+00:00,-51.71,-59.38,-62.35,-61.43,-63.1,-45.26,-55.04,-60.75,-50.02,-41.17,-46.36,-46.88,-60.07,-46.04,-45.4,-53.19,-58.03
2024-08-14 00:48:01+00:00,-51.74,-59.61,-60.99,-61.2,-63.49,-45.24,-54.57,-59.0,-50.05,-40.67,-46.65,-46.75,-58.65,-48.04,-45.72,-49.75,-56.17
2024-08-14 00:49:01+00:00,-51.64,-60.85,-62.2,-61.47,-65.4,-45.32,-54.99,-59.65,-49.99,-40.65,-46.96,-46.67,-59.15,-47.92,-45.61,-48.12,-57.35
2024-08-14 00:50:01+00:00,-51.66,-59.88,-61.04,-61.32,-63.5,-45.26,-54.93,-58.81,-50.03,-40.18,-47.28,-46.49,-57.98,-47.15,-45.81,-43.08,-56.47
2024-08-14 00:51:01+00:00,-51.63,-60.56,-62.67,-61.23,-63.61,-45.24,-55.25,-59.47,-49.97,-39.08,-46.69,-46.71,-58.81,-48.79,-44.53,-43.03,-56.09
2024-08-14 00:52:01+00:00,-50.93,-60.47,-62.56,-60.89,-64.1,-45.26,-55.23,-58.88,-50.08,-38.61,-46.95,-46.76,-58.94,-51.2,-44.95,-44.41,-55.21
2024-08-14 00:53:01+00:00,-51.71,-61.03,-62.22,-61.57,-65.63,-45.98,-55.82,-59.4,-50.08,-38.55,-47.25,-46.48,-59.67,-51.19,-44.7,-44.18,-58.45
2024-08-14 00:54:01+00:00,-51.55,-60.5,-62.6,-61.44,-63.83,-46.16,-55.47,-59.33,-50.31,-38.78,-47.09,-46.12,-60.93,-53.32,-45.29,-42.81,-57.68
2024-08-14 00:55:01+00:00,-51.74,-60.35,-62.88,-61.72,-64.27,-46.08,-55.37,-59.09,-50.46,-39.62,-47.18,-46.19,-60.89,-51.49,-44.85,-44.96,-58.27
2024-08-14 00:56:01+00:00,-51.18,-60.06,-61.83,-61.1,-64.13,-45.84,-55.19,-59.68,-50.39,-40.59,-47.53,-46.41,-60.84,-48.96,-45.05,-50.05,-57.18
2024-08-14 00:57:01+00:00,-51.5,-59.96,-62.46,-61.48,-65.06,-45.76,-55.48,-60.68,-50.1,-41.64,-47.48,-46.51,-60.74,-48.09,-45.05,-49.61,-58.78
2024-08-14 00:58:01+00:00,-51.52,-59.88,-61.97,-61.37,-64.16,-45.48,-55.32,-61.09,-50.24,-41.46,-48.23,-46.72,-60.87,-47.31,-44.94,-51.01,-58.04
2024-08-14 00:59:01+00:00,-51.78,-60.04,-62.38,-61.38,-64.08,-45.59,-55.67,-59.47,-50.33,-41.87,-48.13,-46.48,-60.8,-45.43,-46.33,-56.56,-56.7
2024-08-14 01:00:01+00:00,-51.77,-59.64,-63.04,-61.89,-65.67,-45.36,-55.52,-59.75,-50.33,-43.07,-48.11,-46.66,-62.06,-44.03,-45.66,-51.29,-58.64
2024-08-14 01:01:01+00:00,-52.03,-58.43,-61.81,-61.13,-65.17,-45.21,-54.85,-58.53,-50.27,-44.7,-48.3,-46.45,-60.87,-44.14,-46.1,-53.87,-55.8
2024-08-14 01:02:01+00:00,-51.81,-56.6,-61.29,-60.08,-64.0,-45.0,-54.71,-57.88,-50.3,-44.94,-48.68,-46.54,-59.33,-45.33,-45.44,-55.6,-56.09
2024-08-14 01:03:01+00:00,-52.02,-58.17,-62.5,-61.32,-65.35,-45.18,-55.2,-59.02,-50.42,-45.06,-48.46,-46.31,-61.96,-46.75,-44.72,-53.04,-57.97
2024-08-14 01:04:01+00:00,-51.84,-61.64,-62.96,-61.23,-64.43,-45.29,-55.44,-59.87,-50.37,-44.29,-48.61,-46.51,-61.62,-48.09,-44.17,-51.25,-58.38
2024-08-14 01:05:01+00:00,-51.98,-61.26,-62.06,-61.4,-63.81,-45.2,-55.34,-58.83,-50.28,-43.68,-48.51,-46.75,-61.69,-48.01,-44.87,-49.89,-58.33
2024-08-14 01:06:01+00:00,-51.75,-60.01,-61.95,-61.41,-64.63,-45.16,-55.19,-59.08,-50.1,-42.64,-48.64,-46.74,-60.83,-47.65,-44.49,-46.39,-57.77
2024-08-14 01:07:01+00:00,-51.63,-60.64,-62.61,-61.23,-65.23,-45.35,-55.61,-59.85,-50.18,-41.78,-48.41,-46.7,-61.98,-45.11,-43.7,-43.2,-58.2
2024-08-14 01:08:01+00:00,-51.9,-58.67,-62.44,-61.26,-63.66,-45.25,-54.88,-58.87,-49.98,-40.54,-48.3,-46.79,-61.05,-44.24,-43.46,-42.03,-56.58
2024-08-14 01:09:02+00:00,-52.27,-58.4,-62.19,-61.28,-64.13,-45.29,-59.49,-58.09,-49.97,-40.66,-48.21,-47.06,-60.85,-45.59,-42.72,-40.85,-57.17
2024-08-14 01:10:01+00:00,-52.3,-58.58,-61.7,-61.34,-64.71,-45.22,-55.17,-59.3,-50.16,-40.93,-48.41,-47.39,-61.08,-46.61,-42.3,-41.55,-58.36
2024-08-14 01:11:01+00:00,-51.83,-58.39,-62.99,-61.21,-63.11,-45.25,-55.15,-59.1,-49.03,-40.2,-48.89,-47.37,-61.75,-48.37,-40.54,-42.73,-57.79
2024-08-14 01:12:01+00:00,-51.84,-59.15,-61.32,-61.64,-63.99,-45.23,-55.07,-59.47,-49.18,-40.17,-48.97,-47.36,-61.48,-51.1,-40.63,-42.13,-58.02
2024-08-14 01:13:01+00:00,-51.72,-61.32,-62.73,-61.42,-64.61,-45.22,-55.31,-59.43,-49.08,-39.98,-49.09,-47.2,-60.68,-49.57,-41.34,-41.82,-57.51
2024-08-14 01:14:01+00:00,-52.07,-61.59,-63.41,-62.01,-63.48,-45.26,-55.38,-61.3,-49.14,-39.4,-48.99,-47.44,-61.85,-49.43,-41.37,-42.68,-58.94
2024-08-14 01:15:01+00:00,-49.87,-60.75,-62.67,-61.77,-63.49,-45.24,-55.27,-60.91,-49.15,-38.99,-48.84,-47.07,-61.91,-50.2,-41.46,-50.76,-58.09
2024-08-14 01:16:01+00:00,-48.79,-61.92,-63.23,-61.57,-63.27,-45.27,-55.38,-61.81,-49.05,-38.7,-48.88,-46.88,-62.74,-49.09,-42.16,-43.26,-58.57
2024-08-14 01:17:01+00:00,-48.73,-58.91,-62.58,-60.92,-64.59,-45.23,-54.95,-60.16,-47.49,-38.53,-48.72,-47.26,-62.05,-48.27,-42.35,-39.16,-57.57
2024-08-14 01:18:01+00:00,-48.88,-59.3,-62.21,-61.52,-64.81,-45.19,-54.76,-60.15,-47.54,-38.42,-48.78,-47.69,-62.05,-47.06,-42.74,-40.83,-58.18
2024-08-14 01:19:01+00:00,-48.42,-58.88,-63.04,-61.37,-64.57,-45.25,-55.38,-60.83,-47.65,-39.21,-48.64,-48.0,-62.85,-45.67,-43.13,-39.41,-55.46
2024-08-14 01:20:01+00:00,-48.77,-58.57,-63.07,-61.68,-65.25,-45.29,-55.55,-60.6,-47.5,-40.47,-48.61,-47.67,-62.81,-43.96,-43.65,-41.18,-57.6
2024-08-14 01:21:01+00:00,-48.85,-60.75,-63.26,-61.05,-64.76,-45.19,-55.06,-59.82,-47.61,-41.94,-48.42,-47.58,-62.54,-42.92,-43.11,-41.85,-58.16
2024-08-14 01:22:01+00:00,-49.0,-62.96,-64.04,-62.06,-64.01,-45.25,-55.76,-61.42,-47.66,-42.02,-48.44,-47.67,-62.74,-43.47,-43.18,-42.3,-58.79
2024-08-14 01:23:01+00:00,-49.12,-60.99,-63.13,-61.49,-64.02,-45.21,-55.39,-60.13,-47.72,-41.95,-48.53,-47.45,-62.49,-43.56,-43.18,-41.82,-58.37
2024-08-14 01:24:01+00:00,-48.75,-61.1,-63.37,-61.61,-64.96,-45.11,-55.49,-60.64,-47.87,-41.42,-48.36,-47.25,-62.62,-42.49,-43.06,-42.79,-58.8
2024-08-14 01:25:01+00:00,-48.97,-59.71,-63.16,-61.54,-64.02,-45.18,-55.49,-60.24,-47.86,-41.37,-48.05,-47.4,-61.99,-42.49,-42.64,-46.78,-58.22
2024-08-14 01:26:01+00:00,-48.7,-59.41,-63.2,-61.56,-63.64,-45.2,-55.48,-62.7,-48.53,-42.19,-48.08,-47.68,-61.96,-42.24,-42.36,-51.4,-58.47
2024-08-14 01:27:01+00:00,-48.77,-59.33,-63.5,-61.65,-63.91,-45.17,-55.3,-62.45,-48.39,-41.74,-47.95,-47.42,-61.96,-42.08,-41.66,-45.4,-58.71
2024-08-14 01:28:01+00:00,-48.57,-58.07,-63.28,-61.61,-63.61,-45.19,-55.27,-59.37,-48.66,-41.83,-48.31,-47.37,-61.13,-42.34,-41.74,-44.32,-56.96
2024-08-14 01:29:01+00:00,-48.8,-60.8,-62.77,-62.18,-64.11,-45.09,-55.24,-60.16,-48.38,-41.81,-47.94,-47.41,-61.78,-41.74,-41.95,-39.64,-56.68
2024-08-14 01:30:01+00:00,-51.33,-59.83,-61.37,-61.37,-63.18,-45.13,-55.23,-60.04,-48.71,-41.77,-48.38,-47.4,-60.84,-41.25,-42.06,-42.08,-57.61
2024-08-14 01:31:01+00:00,-51.67,-60.54,-63.59,-61.76,-64.53,-45.19,-55.36,-60.63,-48.56,-41.97,-48.53,-46.86,-63.09,-41.94,-41.83,-43.73,-58.6
2024-08-14 01:32:01+00:00,-51.34,-60.5,-62.75,-61.66,-62.92,-45.11,-54.2,-60.21,-49.46,-41.91,-48.56,-46.69,-62.3,-41.78,-42.23,-44.22,-57.11
2024-08-14 01:33:01+00:00,-51.6,-59.77,-64.11,-61.66,-63.23,-45.11,-55.36,-61.3,-49.55,-42.41,-48.83,-46.56,-63.68,-42.15,-43.22,-47.19,-58.13
2024-08-14 01:34:01+00:00,-51.7,-59.44,-64.34,-61.71,-64.8,-45.18,-54.96,-60.48,-49.44,-43.09,-49.03,-46.61,-63.05,-43.79,-44.09,-40.73,-57.41
2024-08-14 01:35:01+00:00,-51.52,-58.42,-63.26,-61.41,-63.92,-45.15,-54.63,-59.84,-49.55,-42.64,-48.95,-46.96,-62.44,-44.36,-44.93,-40.54,-55.32
2024-08-14 01:36:01+00:00,-51.3,-58.95,-63.72,-61.67,-64.17,-45.13,-55.33,-61.35,-49.56,-42.58,-49.09,-47.17,-61.98,-44.68,-45.08,-40.86,-58.77
2024-08-14 01:37:01+00:00,-51.74,-60.53,-63.99,-61.69,-65.79,-45.38,-55.47,-61.02,-49.56,-43.39,-49.01,-47.62,-61.06,-43.16,-45.73,-40.14,-57.97
2024-08-14 01:38:01+00:00,-51.17,-59.48,-60.24,-59.3,-63.42,-45.03,-53.58,-55.95,-49.29,-45.33,-48.85,-47.15,-57.07,-41.04,-46.4,-40.23,-54.05
2024-08-14 01:39:01+00:00,-51.26,-60.4,-63.34,-61.62,-64.39,-45.31,-54.98,-60.09,-49.68,-47.64,-48.9,-47.19,-59.98,-40.43,-46.23,-39.83,-56.21
2024-08-14 01:40:01+00:00,-51.44,-61.72,-64.35,-61.58,-65.25,-45.32,-55.42,-61.67,-50.08,-46.5,-48.91,-47.3,-61.2,-41.56,-46.5,-40.98,-58.69
2024-08-14 01:41:01+00:00,-51.55,-61.29,-63.86,-61.76,-65.01,-45.34,-55.29,-61.59,-49.9,-45.89,-48.58,-46.95,-61.39,-41.52,-47.39,-39.15,-58.51
2024-08-14 01:42:01+00:00,-51.37,-60.25,-64.05,-61.71,-63.63,-45.35,-55.46,-62.21,-49.85,-47.55,-48.71,-46.78,-62.6,-41.62,-48.29,-39.6,-58.55
2024-08-14 01:43:01+00:00,-51.42,-60.01,-63.25,-61.8,-64.19,-45.3,-55.16,-61.18,-49.74,-48.34,-48.88,-46.73,-62.52,-41.89,-47.64,-38.69,-57.83
2024-08-14 01:44:01+00:00,-51.57,-59.4,-63.76,-61.88,-64.65,-45.38,-55.45,-62.29,-50.05,-48.48,-49.02,-46.93,-62.56,-42.5,-46.81,-39.65,-58.94
2024-08-14 01:45:01+00:00,-52.0,-58.23,-63.77,-61.3,-64.2,-45.32,-55.04,-60.11,-49.87,-48.74,-48.53,-46.61,-60.46,-42.33,-46.18,-37.1,-52.78
2024-08-14 01:46:01+00:00,-51.12,-60.48,-64.07,-62.08,-64.39,-45.4,-55.76,-62.92,-49.87,-50.76,-49.04,-46.42,-63.58,-43.14,-46.57,-37.73,-58.68
2024-08-14 01:47:01+00:00,-50.47,-62.36,-63.55,-61.59,-64.23,-45.34,-55.46,-62.43,-50.17,-50.62,-49.14,-46.32,-63.44,-43.14,-47.4,-39.34,-58.72
2024-08-14 01:48:01+00:00,-51.93,-61.93,-63.58,-62.01,-64.24,-45.42,-55.7,-60.92,-49.83,-49.72,-49.51,-46.54,-63.63,-43.58,-47.22,-40.06,-57.19
2024-08-14 01:49:01+00:00,-50.16,-63.24,-64.14,-61.84,-63.9,-45.32,-55.52,-63.5,-50.04,-48.82,-49.63,-46.72,-63.65,-42.46,-46.96,-40.72,-58.51
2024-08-14 01:50:01+00:00,-50.86,-61.71,-63.61,-61.28,-62.47,-45.35,-55.45,-62.64,-50.03,-49.29,-49.25,-46.93,-62.62,-41.26,-47.78,-40.03,-55.81
2024-08-14 01:51:01+00:00,-51.24,-59.37,-64.1,-61.8,-64.83,-45.1,-55.05,-63.33,-50.35,-53.66,-49.3,-46.73,-62.97,-41.0,-48.68,-39.29,-56.55
2024-08-14 01:52:01+00:00,-50.85,-60.68,-63.68,-61.75,-62.89,-45.04,-55.65,-63.64,-50.44,-55.09,-49.04,-46.39,-63.92,-41.27,-49.26,-38.82,-58.91
2024-08-14 01:53:01+00:00,-50.79,-59.6,-63.8,-61.68,-63.17,-45.04,-55.37,-61.52,-50.25,-52.93,-48.87,-46.68,-63.32,-42.39,-51.07,-39.71,-57.58
2024-08-14 01:54:01+00:00,-50.84,-59.83,-64.26,-61.87,-64.27,-45.06,-55.67,-63.29,-50.57,-58.52,-49.0,-46.83,-63.22,-42.45,-52.67,-38.46,-58.7
2024-08-14 01:55:01+00:00,-51.53,-63.08,-64.23,-61.83,-65.53,-45.1,-55.6,-63.1,-50.4,-58.08,-48.8,-46.94,-63.07,-42.06,-54.36,-38.46,-58.71
2024-08-14 01:56:01+00:00,-51.1,-62.08,-63.49,-61.16,-63.9,-45.02,-55.19,-61.22,-49.19,-58.1,-48.42,-47.01,-61.68,-41.16,-54.65,-38.63,-57.63
2024-08-14 01:57:01+00:00,-51.37,-62.12,-63.77,-61.84,-64.93,-45.04,-55.55,-63.23,-49.48,-57.3,-48.44,-47.14,-61.62,-40.97,-54.72,-40.37,-58.8
2024-08-14 01:58:01+00:00,-51.21,-60.96,-63.86,-61.79,-64.58,-45.02,-55.39,-63.0,-49.49,-53.35,-48.56,-47.36,-61.51,-41.32,-53.31,-40.55,-58.83
2024-08-14 01:59:01+00:00,-50.67,-60.19,-64.12,-62.16,-64.38,-45.0,-55.91,-61.65,-49.4,-52.95,-48.6,-47.44,-61.56,-41.15,-54.24,-39.05,-58.48
2024-08-14 02:00:01+00:00,-47.96,-56.51,-59.65,-58.46,-64.22,-44.83,-53.5,-55.8,-49.01,-56.2,-48.11,-47.54,-57.69,-40.75,-52.61,-38.67,-54.66
2024-08-14 02:01:01+00:00,-48.35,-60.54,-61.59,-62.09,-64.16,-45.03,-55.81,-61.37,-49.2,-56.48,-48.28,-47.61,-60.64,-41.52,-53.83,-36.72,-58.0
2024-08-14 02:02:01+00:00,-48.43,-61.47,-64.11,-61.74,-64.33,-45.08,-55.8,-62.12,-48.13,-56.89,-48.39,-47.82,-60.6,-41.41,-54.1,-35.59,-58.89
2024-08-14 02:03:01+00:00,-48.39,-62.23,-64.23,-61.99,-65.57,-45.04,-55.68,-60.5,-48.06,-56.04,-48.74,-47.81,-60.53,-41.02,-53.79,-35.35,-58.2
2024-08-14 02:04:01+00:00,-48.37,-61.61,-64.07,-61.53,-64.14,-45.03,-55.61,-60.18,-47.83,-56.36,-49.17,-47.78,-60.29,-40.58,-54.18,-35.18,-56.59
2024-08-14 02:05:01+00:00,-48.33,-61.8,-64.33,-62.01,-65.86,-45.08,-55.82,-60.46,-48.1,-58.46,-49.23,-47.7,-60.5,-40.74,-52.99,-35.52,-59.34
2024-08-14 02:06:01+00:00,-48.41,-60.67,-63.42,-61.83,-65.5,-45.15,-55.4,-62.19,-48.08,-52.62,-49.54,-48.05,-59.19,-42.0,-52.8,-34.9,-58.38
2024-08-14 02:07:01+00:00,-48.6,-60.93,-64.79,-62.27,-64.67,-45.17,-55.66,-62.83,-48.48,-50.05,-49.51,-48.26,-59.61,-42.97,-53.33,-35.53,-59.13
2024-08-14 02:08:01+00:00,-48.62,-59.34,-63.83,-61.76,-64.88,-45.18,-55.52,-60.6,-48.35,-47.87,-49.74,-48.17,-59.03,-42.65,-53.54,-35.33,-58.35
2024-08-14 02:09:01+00:00,-48.58,-59.57,-64.06,-62.09,-64.58,-45.13,-55.54,-61.64,-48.19,-46.67,-49.98,-47.66,-59.18,-43.65,-54.75,-36.21,-58.61
2024-08-14 02:10:01+00:00,-48.44,-59.59,-63.24,-61.82,-64.1,-45.15,-55.25,-61.31,-48.23,-45.27,-49.99,-47.34,-59.26,-43.78,-54.19,-37.19,-57.91
2024-08-14 02:11:01+00:00,-48.4,-61.09,-63.94,-61.95,-65.1,-45.18,-55.62,-62.44,-49.05,-44.55,-50.02,-47.19,-58.72,-43.03,-54.09,-37.96,-59.2
2024-08-14 02:12:01+00:00,-48.47,-61.75,-64.13,-61.85,-65.82,-45.16,-55.57,-62.22,-49.04,-42.97,-49.98,-47.43,-57.75,-43.01,-53.94,-38.72,-58.16
2024-08-14 02:13:01+00:00,-48.48,-61.92,-64.38,-62.02,-64.25,-45.17,-55.68,-62.71,-49.35,-43.28,-49.98,-47.56,-55.85,-43.63,-53.06,-40.16,-59.33
2024-08-14 02:14:01+00:00,-48.59,-60.72,-62.67,-61.7,-64.49,-45.16,-55.55,-60.76,-49.28,-43.28,-49.49,-47.66,-54.78,-43.94,-52.43,-42.94,-56.18
