data,4500,11350,27200,58750,89750,19600,20270,20900,22600,23400,24000,26700,29700,45900,63850,77500,65800,data_parsed
2025-01-14T00:00:01+00:00,-49.09,-60.84,-60.70,-59.04,-62.85,-49.65,-51.38,-44.83,-55.62,-57.52,-51.79,-49.91,-55.03,-39.25,-42.64,-48.15,-57.76,2025-01-14 00:00:01+00:00
2025-01-14T00:02:01+00:00,-48.68,-61.39,-61.16,-58.76,-61.89,-49.21,-50.91,-45.15,-49.02,-56.77,-52.23,-49.85,-54.88,-39.26,-42.95,-48.64,-57.82,2025-01-14 00:02:01+00:00
2025-01-14T00:03:01+00:00,-48.88,-61.74,-62.24,-57.91,-63.58,-49.47,-50.35,-45.33,-48.99,-55.90,-52.02,-49.96,-54.10,-38.23,-42.86,-48.90,-57.21,2025-01-14 00:03:01+00:00
2025-01-14T00:04:01+00:00,-48.81,-61.51,-61.21,-58.33,-61.37,-49.42,-50.07,-45.46,-49.16,-55.32,-52.00,-49.81,-53.69,-37.71,-43.13,-47.70,-57.48,2025-01-14 00:04:01+00:00
2025-01-14T00:05:01+00:00,-49.02,-61.30,-60.71,-58.27,-61.27,-49.50,-49.80,-45.85,-49.13,-56.13,-51.78,-49.67,-53.58,-38.07,-43.71,-48.48,-56.92,2025-01-14 00:05:01+00:00
2025-01-14T00:06:01+00:00,-48.90,-61.15,-60.46,-58.40,-62.50,-49.53,-49.98,-46.09,-49.29,-56.44,-51.92,-49.37,-53.83,-37.93,-43.57,-47.23,-57.84,2025-01-14 00:06:01+00:00
2025-01-14T00:07:01+00:00,-48.90,-61.08,-60.51,-58.07,-63.72,-49.33,-49.96,-46.14,-49.17,-56.50,-52.21,-49.58,-54.04,-38.20,-43.11,-47.24,-57.91,2025-01-14 00:07:01+00:00
2025-01-14T00:08:01+00:00,-49.08,-60.58,-60.46,-57.73,-61.75,-49.58,-50.38,-46.02,-49.16,-55.07,-52.32,-49.45,-54.14,-37.95,-42.25,-47.20,-57.46,2025-01-14 00:08:01+00:00
2025-01-14T00:09:01+00:00,-48.90,-60.04,-60.22,-57.73,-61.62,-49.49,-50.45,-46.20,-49.54,-54.55,-52.58,-49.58,-54.31,-38.43,-42.35,-46.98,-56.92,2025-01-14 00:09:01+00:00
2025-01-14T00:10:01+00:00,-48.07,-60.98,-60.07,-57.46,-63.34,-49.53,-50.38,-46.26,-49.58,-55.27,-52.64,-49.90,-54.33,-38.24,-41.88,-48.28,-57.07,2025-01-14 00:10:01+00:00
