data,4500,11350,27200,58750,89750,19600,20270,20900,22600,23400,24000,26700,29700,45900,63850,77500,65800,data_parsed
2025-01-02T00:00:01+00:00,-53.52,-64.65,-66.60,-61.55,-63.40,-45.98,-49.88,-47.52,-47.71,-48.38,-47.03,-53.49,-59.47,-42.80,-50.04,-49.71,-58.57,2025-01-02 00:00:01+00:00
2025-01-02T00:02:01+00:00,-52.51,-65.62,-66.53,-61.17,-63.77,-46.28,-49.69,-47.34,-47.68,-46.78,-47.06,-53.44,-58.55,-42.96,-50.55,-49.07,-58.35,2025-01-02 00:02:01+00:00
2025-01-02T00:03:01+00:00,-52.20,-65.04,-66.55,-61.81,-63.18,-44.64,-49.42,-47.10,-47.91,-46.26,-47.02,-53.13,-58.62,-42.63,-50.41,-49.66,-58.64,2025-01-02 00:03:01+00:00
2025-01-02T00:04:01+00:00,-52.34,-65.03,-66.05,-61.38,-64.11,-45.05,-50.22,-46.87,-47.88,-47.32,-46.96,-52.85,-59.26,-42.87,-50.53,-49.70,-58.56,2025-01-02 00:04:01+00:00
2025-01-02T00:05:01+00:00,-52.35,-64.52,-66.11,-61.89,-63.20,-44.89,-49.51,-46.99,-48.08,-46.83,-46.96,-52.70,-59.42,-43.06,-50.83,-49.08,-58.33,2025-01-02 00:05:01+00:00
2025-01-02T00:06:01+00:00,-52.16,-64.48,-65.94,-61.67,-64.27,-44.61,-49.32,-47.01,-48.16,-46.45,-46.85,-52.93,-59.46,-42.74,-50.04,-48.82,-58.50,2025-01-02 00:06:01+00:00
2025-01-02T00:07:01+00:00,-52.86,-64.12,-65.59,-61.32,-63.72,-44.62,-49.51,-47.26,-48.30,-47.37,-47.01,-53.01,-59.33,-43.05,-49.43,-48.42,-58.23,2025-01-02 00:07:01+00:00
2025-01-02T00:08:01+00:00,-53.20,-64.56,-65.61,-61.53,-62.52,-44.75,-49.69,-47.42,-48.40,-48.12,-46.78,-52.76,-59.12,-42.45,-48.93,-47.43,-58.22,2025-01-02 00:08:01+00:00
2025-01-02T00:09:01+00:00,-53.22,-65.08,-65.72,-61.77,-64.44,-44.90,-49.92,-47.40,-48.38,-48.14,-46.78,-53.02,-59.11,-42.84,-48.86,-47.37,-58.58,2025-01-02 00:09:01+00:00
2025-01-02T00:10:01+00:00,-53.11,-64.74,-65.20,-61.35,-62.51,-44.90,-50.05,-47.40,-48.39,-47.49,-46.60,-52.96,-58.76,-42.69,-49.57,-47.11,-58.24,2025-01-02 00:10:01+00:00
2025-01-02T00:11:01+00:00,-53.37,-65.08,-65.75,-61.78,-63.48,-44.83,-50.02,-47.07,-48.22,-47.44,-46.47,-52.91,-58.91,-43.10,-50.41,-47.09,-57.90,2025-01-02 00:11:01+00:00
2025-01-02T00:12:01+00:00,-53.35,-64.83,-65.76,-61.45,-64.64,-44.88,-50.06,-46.99,-48.40,-47.46,-46.27,-53.15,-59.04,-43.21,-51.73,-47.18,-58.07,2025-01-02 00:12:01+00:00
2025-01-02T00:13:01+00:00,-52.87,-64.49,-65.78,-61.95,-63.75,-44.75,-49.96,-46.96,-47.07,-48.17,-46.01,-53.10,-58.87,-43.00,-52.76,-47.55,-57.82,2025-01-02 00:13:01+00:00
