data,4500,11350,27200,58750,89750,19600,20270,20900,22600,23400,24000,26700,29700,45900,63850,77500,Ch17,data_parsed
2026-06-15T00:00:03+00:00,-50.35,-64.78,-67.29,-59.05,-63.25,-47.85,-49.11,-65.10,-54.76,-42.29,-52.04,-62.09,-51.18,-48.73,-57.93,-37.20,-54.06,2026-06-15 00:00:03+00:00
2026-06-15T00:01:03+00:00,-50.15,-64.36,-67.77,-59.37,-63.95,-47.80,-49.03,-65.24,-54.65,-42.82,-51.98,-62.01,-51.52,-50.60,-57.95,-38.42,-52.77,2026-06-15 00:01:03+00:00
2026-06-15T00:02:03+00:00,-50.14,-64.83,-67.06,-59.30,-63.21,-47.79,-49.27,-65.32,-54.52,-43.03,-51.95,-61.91,-51.69,-51.79,-57.85,-37.82,-54.90,2026-06-15 00:02:03+00:00
2026-06-15T00:03:03+00:00,-49.87,-64.63,-66.64,-59.08,-62.50,-47.35,-49.03,-64.02,-54.60,-43.50,-51.49,-61.82,-51.79,-55.31,-58.05,-37.65,-54.94,2026-06-15 00:03:03+00:00
2026-06-15T00:04:04+00:00,-50.31,-64.03,-67.51,-59.12,-63.05,-47.60,-48.76,-65.19,-54.52,-43.30,-51.38,-61.99,-51.83,-59.81,-58.70,-37.21,-54.07,2026-06-15 00:04:04+00:00
2026-06-15T00:05:04+00:00,-50.27,-63.43,-67.00,-58.84,-62.72,-47.69,-48.62,-64.34,-54.65,-43.49,-51.41,-61.85,-51.41,-60.40,-58.40,-37.49,-52.58,2026-06-15 00:05:04+00:00
2026-06-15T00:06:04+00:00,-50.22,-64.02,-67.64,-59.00,-63.27,-47.14,-48.43,-65.17,-54.41,-43.78,-51.48,-62.15,-51.10,-58.49,-58.29,-37.13,-55.12,2026-06-15 00:06:04+00:00
2026-06-15T00:07:04+00:00,-50.12,-64.71,-67.86,-59.29,-64.07,-47.58,-48.31,-65.45,-50.57,-43.75,-51.37,-62.14,-51.41,-57.00,-58.75,-36.71,-55.47,2026-06-15 00:07:04+00:00
2026-06-15T00:08:03+00:00,-50.16,-64.22,-67.17,-59.02,-62.97,-47.73,-48.36,-65.27,-50.47,-43.24,-51.21,-62.28,-51.65,-54.96,-58.91,-36.62,-53.99,2026-06-15 00:08:03+00:00
2026-06-15T00:09:03+00:00,-50.18,-62.12,-67.22,-58.86,-62.76,-47.56,-48.40,-65.29,-50.44,-42.52,-50.96,-62.20,-52.36,-54.02,-58.40,-36.78,-54.04,2026-06-15 00:09:03+00:00
2026-06-15T00:10:03+00:00,-50.18,-62.72,-67.35,-58.87,-64.06,-47.63,-48.51,-65.47,-50.49,-42.77,-51.15,-62.16,-52.79,-54.61,-58.49,-37.32,-55.06,2026-06-15 00:10:03+00:00
